trial_id,model_id,revision,training_mode,seed,fold,loss,learning_rate,max_length,warmup_ratio,weight_decay,focal_gamma,best_epoch,best_validation_macro_f1,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,coverage,positive_recall,positive_precision,positive_f1,negative_precision,negative_recall,negative_f1,negative_support,neutral_precision,neutral_recall,neutral_f1,neutral_support,positive_support,ece,brier_score,mean_confidence
apriandito__indobert-sentiment-classifier__class_balanced_focal_loss_lr3em05_len192_warm0.06_wd0.05_g2p0,apriandito/indobert-sentiment-classifier,ba24f8cea1c00090cc4fce2b63c61ed307943a78,frozen_encoder_linear_head_cpu,62,ALL_OOF,class_balanced_focal_loss,3e-05,192,0.06,0.05,2.0,5,0.6608610575342229,0.6925,0.6608610575342229,0.6962181558413585,0.6705405307555846,0.5044548103019711,1.0,0.5806451612903226,0.5590062111801242,0.569620253164557,0.596078431372549,0.7037037037037037,0.6454352441613588,216,0.8125,0.7272727272727273,0.7675276752767528,429,155,0.14507161423563958,0.4986992371116996,0.5525872811675072
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,1,weighted_cross_entropy,1e-05,128,0.06,0.01,,7,0.3792801489441044,0.413265306122449,0.3792801489441044,0.42434122147794595,0.38047138047138046,0.08841463747176764,1.0,0.2777777777777778,0.2127659574468085,0.24096385542168675,0.6025641025641025,0.5,0.5465116279069767,94,0.3380281690140845,0.36363636363636365,0.35036496350364965,66,36,0.14730987454555475,0.6808560018068883,0.515299916267395
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,2,weighted_cross_entropy,1e-05,128,0.06,0.01,,4,0.2637404420997526,0.26666666666666666,0.2637404420997526,0.2780953014234228,0.3106471306471306,-0.07571830613705527,1.0,0.2714285714285714,0.14728682170542637,0.19095477386934673,0.2222222222222222,0.44,0.2953020134228188,50,0.4942528735632184,0.2205128205128205,0.3049645390070922,195,70,0.21696790645992947,0.784621299384574,0.4836345911026001
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,3,weighted_cross_entropy,1e-05,128,0.06,0.01,,1,0.29344325084378914,0.29292929292929293,0.29344325084378914,0.2923664942126765,0.32107699805068224,-0.08337741479784753,1.0,0.4375,0.22580645161290322,0.2978723404255319,0.375,0.23684210526315788,0.2903225806451613,38,0.29545454545454547,0.28888888888888886,0.29213483146067415,45,16,0.2060994903246562,0.7561478825069338,0.49664390087127686
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,4,weighted_cross_entropy,1e-05,128,0.06,0.01,,5,0.2956090193116841,0.3140495867768595,0.2956090193116841,0.3309387284906856,0.3230653166567401,-0.040265580114488574,1.0,0.34782608695652173,0.19047619047619047,0.24615384615384617,0.21621621621621623,0.32,0.25806451612903225,25,0.5238095238095238,0.3013698630136986,0.3826086956521739,73,23,0.16651542423185237,0.7207514458591618,0.48056498169898987
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,5,weighted_cross_entropy,1e-05,128,0.06,0.01,,4,0.1937229437229437,0.2028985507246377,0.1937229437229437,0.24623564840956141,0.2111111111111111,-0.20444570099829829,1.0,0.1,0.029411764705882353,0.045454545454545456,0.2,0.3333333333333333,0.25,9,0.5,0.2,0.2857142857142857,50,10,0.2996004457059114,0.7863772356243298,0.4801939129829407
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,ALL_OOF,weighted_cross_entropy,1e-05,128,0.06,0.01,,4,0.30274756404382247,0.3075,0.30274756404382247,0.31561832471692425,0.3211439595848198,-0.03693991598354033,1.0,0.2903225806451613,0.15901060070671377,0.2054794520547945,0.35177865612648224,0.41203703703703703,0.3795309168443497,216,0.42424242424242425,0.26107226107226106,0.32323232323232326,429,155,0.18590355742722753,0.7461663502943934,0.49224146131426094
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,1,weighted_cross_entropy,1e-05,128,0.06,0.01,,5,0.22110324528684885,0.22959183673469388,0.22110324528684885,0.22149451696641206,0.24288989182606202,-0.15310857412279413,1.0,0.2222222222222222,0.13333333333333333,0.16666666666666666,0.23529411764705882,0.1276595744680851,0.16551724137931034,94,0.29411764705882354,0.3787878787878788,0.33112582781456956,66,36,0.28549650737217497,0.8615297939265494,0.5150883197784424
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,2,weighted_cross_entropy,1e-05,128,0.06,0.01,,3,0.32172286631782904,0.33015873015873015,0.32172286631782904,0.3430148548848863,0.3826129426129426,0.05434339402326602,1.0,0.4714285714285714,0.2357142857142857,0.3142857142857143,0.21212121212121213,0.42,0.28187919463087246,50,0.6578947368421053,0.2564102564102564,0.36900369003690037,195,70,0.17085977896811472,0.7317257313600073,0.5010185241699219
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,3,weighted_cross_entropy,1e-05,128,0.06,0.01,,1,0.31335723575521107,0.40404040404040403,0.31335723575521107,0.3466825803111788,0.365448343079922,0.073584858940318,1.0,0.125,0.15384615384615385,0.13793103448275862,0.43661971830985913,0.8157894736842105,0.5688073394495413,38,0.4666666666666667,0.15555555555555556,0.23333333333333334,45,16,0.13785022286453633,0.6976544058496452,0.5266953706741333
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,4,weighted_cross_entropy,1e-05,128,0.06,0.01,,5,0.33294011460716605,0.34710743801652894,0.33294011460716605,0.37667714852874307,0.35654556283502087,0.042441561676363836,1.0,0.2608695652173913,0.125,0.16901408450704225,0.3333333333333333,0.48,0.39344262295081966,25,0.6486486486486487,0.3287671232876712,0.43636363636363634,73,23,0.188480900831459,0.7202024090986551,0.514545202255249
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,5,weighted_cross_entropy,1e-05,128,0.06,0.01,,1,0.24372566636717577,0.2898550724637681,0.24372566636717577,0.31800721382345665,0.3422222222222222,-0.029539738554126605,1.0,0.1,0.2,0.13333333333333333,0.13636363636363635,0.6666666666666666,0.22641509433962265,9,0.65,0.26,0.37142857142857144,50,10,0.27752465096072876,0.7294469962661138,0.49544745683670044
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,ALL_OOF,weighted_cross_entropy,1e-05,128,0.06,0.01,,3,0.3047536692396748,0.31375,0.3047536692396748,0.3244601322229228,0.32653318406006576,-0.013362376736826297,1.0,0.3225806451612903,0.18796992481203006,0.2375296912114014,0.2724252491694352,0.37962962962962965,0.31721470019342357,216,0.5107296137339056,0.2773892773892774,0.3595166163141994,429,155,0.2010344139114022,0.7573719567630249,0.5092085457965732
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,1,weighted_cross_entropy,1e-05,128,0.06,0.01,,5,0.38315746753246754,0.3826530612244898,0.38315746753246754,0.38706723760932943,0.4100222078945483,0.09328101209276847,1.0,0.4444444444444444,0.21621621621621623,0.2909090909090909,0.4,0.2553191489361702,0.3116883116883117,94,0.5645161290322581,0.5303030303030303,0.546875,66,36,0.1581293701821444,0.7339553082273865,0.5297868251800537
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,2,weighted_cross_entropy,1e-05,128,0.06,0.01,,3,0.3481495988594497,0.37142857142857144,0.3481495988594497,0.40240767690226315,0.41167277167277166,0.12510268978602812,1.0,0.2714285714285714,0.2676056338028169,0.2695035460992908,0.1962025316455696,0.62,0.2980769230769231,50,0.7790697674418605,0.3435897435897436,0.47686832740213525,195,70,0.11971124297096616,0.6950284318259112,0.4900417625904083
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,3,weighted_cross_entropy,1e-05,128,0.06,0.01,,3,0.447168458781362,0.5252525252525253,0.447168458781362,0.5191354404257631,0.44865984405458087,0.22619881017575114,1.0,0.1875,0.21428571428571427,0.2,0.4594594594594595,0.4473684210526316,0.4533333333333333,38,0.6666666666666666,0.7111111111111111,0.6881720430107527,45,16,0.09396766111104173,0.6215454799449383,0.47504961490631104
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,4,weighted_cross_entropy,1e-05,128,0.06,0.01,,1,0.29624856815578465,0.3140495867768595,0.29624856815578465,0.3192290761409787,0.3634226722255311,0.057391055818067714,1.0,0.21739130434782608,0.2,0.20833333333333334,0.2222222222222222,0.64,0.32989690721649484,25,0.7083333333333334,0.2328767123287671,0.35051546391752575,73,23,0.18362658427766532,0.7535727392811388,0.49767616391181946
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,5,weighted_cross_entropy,1e-05,128,0.06,0.01,,2,0.44297385620915036,0.6666666666666666,0.44297385620915036,0.6568272236430804,0.44370370370370366,0.206310327852994,1.0,0.4,0.4,0.4,0.14285714285714285,0.1111111111111111,0.125,9,0.7884615384615384,0.82,0.803921568627451,50,10,0.16741904702739438,0.5170377163567498,0.499247670173645
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr1em05_len128_warm0.06_wd0.01_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,ALL_OOF,weighted_cross_entropy,1e-05,128,0.06,0.01,,3,0.3802554036289714,0.41,0.3802554036289714,0.43331841510230434,0.3876050970136992,0.10854400079049988,1.0,0.3032258064516129,0.2422680412371134,0.2693409742120344,0.26646706586826346,0.41203703703703703,0.3236363636363636,216,0.7058823529411765,0.44755244755244755,0.5477888730385164,429,155,0.09348029099404809,0.6889751285423903,0.4998727434873581
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,1,weighted_cross_entropy,2e-05,192,0.1,0.05,,7,0.39346041619515565,0.4387755102040816,0.39346041619515565,0.4474978242824826,0.39279318002722263,0.11967511324187514,1.0,0.2222222222222222,0.17777777777777778,0.19753086419753085,0.5952380952380952,0.5319148936170213,0.5617977528089888,94,0.417910447761194,0.42424242424242425,0.42105263157894735,66,36,0.09970636574589474,0.6581367738771653,0.5075215101242065
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,2,weighted_cross_entropy,2e-05,192,0.1,0.05,,3,0.26891288030549426,0.273015873015873,0.26891288030549426,0.28703040260627877,0.315970695970696,-0.06228234255111573,1.0,0.2571428571428571,0.140625,0.18181818181818182,0.22772277227722773,0.46,0.304635761589404,50,0.5232558139534884,0.23076923076923078,0.3202846975088968,195,70,0.20850330856111318,0.7738886822600816,0.4815192222595215
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,3,weighted_cross_entropy,2e-05,192,0.1,0.05,,6,0.37843244226222955,0.3939393939393939,0.37843244226222955,0.392754605520563,0.4099415204678363,0.07454379660165648,1.0,0.5,0.25806451612903225,0.3404255319148936,0.45454545454545453,0.2631578947368421,0.3333333333333333,38,0.45652173913043476,0.4666666666666667,0.46153846153846156,45,16,0.10423407650957206,0.6909601977083839,0.4805547297000885
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,4,weighted_cross_entropy,2e-05,192,0.1,0.05,,7,0.3401604369346305,0.36363636363636365,0.3401604369346305,0.3823530656375231,0.3691562437959102,0.029728605984103134,1.0,0.391304347826087,0.23076923076923078,0.2903225806451613,0.23684210526315788,0.36,0.2857142857142857,25,0.5909090909090909,0.3561643835616438,0.4444444444444444,73,23,0.10946872756500874,0.6900913131795484,0.4731051027774811
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,5,weighted_cross_entropy,2e-05,192,0.1,0.05,,6,0.2552251549912759,0.2753623188405797,0.2552251549912759,0.3284911169540522,0.2748148148148148,-0.11282925565366533,1.0,0.1,0.03225806451612903,0.04878048780487805,0.26666666666666666,0.4444444444444444,0.3333333333333333,9,0.6086956521739131,0.28,0.3835616438356164,50,10,0.22116334498792456,0.7338483938321173,0.46993884444236755
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,ALL_OOF,weighted_cross_entropy,2e-05,192,0.1,0.05,,6,0.3313670201524624,0.3425,0.3313670201524624,0.3554353254306703,0.3468899081802308,0.015925104100814647,1.0,0.2838709677419355,0.16058394160583941,0.20512820512820512,0.36923076923076925,0.4444444444444444,0.40336134453781514,216,0.5037593984962406,0.3123543123543124,0.3856115107913669,429,155,0.1443130488693714,0.7191392377926519,0.48549898475408554
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,1,weighted_cross_entropy,2e-05,192,0.1,0.05,,8,0.22893178651386348,0.23469387755102042,0.22893178651386348,0.2313759478710464,0.2464359911168422,-0.14573260283708991,1.0,0.2222222222222222,0.125,0.16,0.22807017543859648,0.13829787234042554,0.17218543046357615,94,0.3333333333333333,0.3787878787878788,0.3546099290780142,66,36,0.27219054452618774,0.8302219717230181,0.5068844556808472
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,2,weighted_cross_entropy,2e-05,192,0.1,0.05,,7,0.3387527597097231,0.3523809523809524,0.3387527597097231,0.3729291746399471,0.3957264957264957,0.09303577600898844,1.0,0.5,0.2413793103448276,0.32558139534883723,0.21052631578947367,0.4,0.27586206896551724,50,0.7466666666666667,0.28717948717948716,0.4148148148148148,195,70,0.13973043154156398,0.6968344432859204,0.4921114146709442
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,3,weighted_cross_entropy,2e-05,192,0.1,0.05,,1,0.31335723575521107,0.40404040404040403,0.31335723575521107,0.3466825803111788,0.365448343079922,0.073584858940318,1.0,0.125,0.15384615384615385,0.13793103448275862,0.43661971830985913,0.8157894736842105,0.5688073394495413,38,0.4666666666666667,0.15555555555555556,0.23333333333333334,45,16,0.13750809702006253,0.6926096254470172,0.5262534618377686
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,4,weighted_cross_entropy,2e-05,192,0.1,0.05,,3,0.3334920873648502,0.34710743801652894,0.3334920873648502,0.3786461809746241,0.35654556283502087,0.04813016794865298,1.0,0.2608695652173913,0.12244897959183673,0.16666666666666666,0.3333333333333333,0.48,0.39344262295081966,25,0.6666666666666666,0.3287671232876712,0.44036697247706424,73,23,0.1956324991115854,0.7122534229541665,0.5103268027305603
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,5,weighted_cross_entropy,2e-05,192,0.1,0.05,,6,0.287675237059642,0.37681159420289856,0.287675237059642,0.4189930360155781,0.35185185185185186,0.007496252810158299,1.0,0.1,0.14285714285714285,0.11764705882352941,0.14705882352941177,0.5555555555555556,0.23255813953488372,9,0.7142857142857143,0.4,0.5128205128205128,50,10,0.14707037763319153,0.6391803381644269,0.47699180245399475
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,ALL_OOF,weighted_cross_entropy,2e-05,192,0.1,0.05,,6,0.31989056093990914,0.33125,0.31989056093990914,0.34762097480819804,0.3393920595533499,0.01825269973988023,1.0,0.33548387096774196,0.18705035971223022,0.24018475750577367,0.2764505119453925,0.375,0.3182711198428291,216,0.5764192139737991,0.3076923076923077,0.4012158054711246,429,155,0.17015686657279733,0.7263510206535385,0.5014068665727973
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,1,weighted_cross_entropy,2e-05,192,0.1,0.05,,3,0.3940542444479453,0.39285714285714285,0.3940542444479453,0.3975737770531279,0.4228275664445877,0.1104226534511007,1.0,0.4722222222222222,0.22666666666666666,0.3063063063063063,0.4166666666666667,0.26595744680851063,0.3246753246753247,94,0.5737704918032787,0.5303030303030303,0.5511811023622047,66,36,0.17760721989432157,0.7305770846241618,0.5309244990348816
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,2,weighted_cross_entropy,2e-05,192,0.1,0.05,,8,0.3711122020400371,0.4031746031746032,0.3711122020400371,0.4372557423121979,0.42686202686202684,0.14852748045151665,1.0,0.2857142857142857,0.25,0.26666666666666666,0.2158273381294964,0.6,0.31746031746031744,50,0.8020833333333334,0.39487179487179486,0.5292096219931272,195,70,0.0884513210682642,0.664724916345094,0.4903939366340637
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,3,weighted_cross_entropy,2e-05,192,0.1,0.05,,2,0.44042715484363076,0.5151515151515151,0.44042715484363076,0.5103645147123408,0.4412524366471735,0.21052000022870573,1.0,0.1875,0.21428571428571427,0.2,0.4473684210526316,0.4473684210526316,0.4473684210526316,38,0.6595744680851063,0.6888888888888889,0.6739130434782609,45,16,0.04997075266308253,0.6183908879832899,0.47556936740875244
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,4,weighted_cross_entropy,2e-05,192,0.1,0.05,,5,0.3152316116265354,0.3305785123966942,0.3152316116265354,0.3529301496537058,0.35618026603136793,0.05027924471933486,1.0,0.2608695652173913,0.25,0.2553191489361702,0.19402985074626866,0.52,0.2826086956521739,25,0.7,0.2876712328767123,0.4077669902912621,73,23,0.1613705562165946,0.7220231075475785,0.4919491112232208
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,5,weighted_cross_entropy,2e-05,192,0.1,0.05,,4,0.47464186299137756,0.6956521739130435,0.47464186299137756,0.6769096950608138,0.4837037037037037,0.26208963541460056,1.0,0.5,0.4166666666666667,0.45454545454545453,0.25,0.1111111111111111,0.15384615384615385,9,0.7924528301886793,0.84,0.8155339805825242,50,10,0.1833944597106049,0.4895041067500248,0.5122577548027039
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr2em05_len192_warm0.1_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,62,ALL_OOF,weighted_cross_entropy,2e-05,192,0.1,0.05,,4,0.3956655341853004,0.42875,0.3956655341853004,0.4520902232859966,0.4024556287997148,0.13157328814923563,1.0,0.32903225806451614,0.24878048780487805,0.2833333333333333,0.2792207792207792,0.39814814814814814,0.3282442748091603,216,0.7177700348432056,0.4801864801864802,0.5754189944134078,429,155,0.07186035428196194,0.6686784181554936,0.5006103542819619
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr3em05_len256_warm0.06_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,1,weighted_cross_entropy,3e-05,256,0.06,0.05,,7,0.4406177724491142,0.46938775510204084,0.4406177724491142,0.47802312265624464,0.4456443871337488,0.17461498069250972,1.0,0.3611111111111111,0.2549019607843137,0.2988505747126437,0.5833333333333334,0.5212765957446809,0.550561797752809,94,0.4918032786885246,0.45454545454545453,0.47244094488188976,66,36,0.04250709454015811,0.6384549270633831,0.5050905346870422
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr3em05_len256_warm0.06_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,2,weighted_cross_entropy,3e-05,256,0.06,0.05,,8,0.31451820217536675,0.3238095238095238,0.31451820217536675,0.3420291755526095,0.3593406593406594,-0.004879436267478704,1.0,0.2857142857142857,0.16260162601626016,0.20725388601036268,0.26595744680851063,0.5,0.3472222222222222,50,0.5816326530612245,0.2923076923076923,0.3890784982935154,195,70,0.1501293364025298,0.7290197604626989,0.47393885254859924
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr3em05_len256_warm0.06_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,3,weighted_cross_entropy,3e-05,256,0.06,0.05,,6,0.39572878331660527,0.41414141414141414,0.39572878331660527,0.4184788669566187,0.42612085769980507,0.11638292969846635,1.0,0.5,0.24242424242424243,0.32653061224489793,0.4782608695652174,0.2894736842105263,0.36065573770491804,38,0.5116279069767442,0.4888888888888889,0.5,45,16,0.07396925910554752,0.6590232379520812,0.480069100856781
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr3em05_len256_warm0.06_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,4,weighted_cross_entropy,3e-05,256,0.06,0.05,,6,0.3627502825561743,0.3884297520661157,0.3627502825561743,0.4066474591025164,0.39162199722056784,0.059542858783624246,1.0,0.391304347826087,0.23684210526315788,0.29508196721311475,0.2702702702702703,0.4,0.3225806451612903,25,0.6086956521739131,0.3835616438356164,0.47058823529411764,73,23,0.08176252935543533,0.668988161685182,0.4701922833919525
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr3em05_len256_warm0.06_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,5,weighted_cross_entropy,3e-05,256,0.06,0.05,,7,0.3049002179436962,0.36231884057971014,0.3049002179436962,0.4248116081764475,0.3148148148148148,-0.028179573555373007,1.0,0.1,0.037037037037037035,0.05405405405405406,0.2857142857142857,0.4444444444444444,0.34782608695652173,9,0.7142857142857143,0.4,0.5128205128205128,50,10,0.1327289757521256,0.6866594426592328,0.4681311249732971
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr3em05_len256_warm0.06_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,42,ALL_OOF,weighted_cross_entropy,3e-05,256,0.06,0.05,,7,0.36911429073968316,0.38375,0.36911429073968316,0.3993533961678364,0.38444431912173843,0.07551184554955061,1.0,0.32903225806451614,0.1875,0.2388758782201405,0.39285714285714285,0.4583333333333333,0.4230769230769231,216,0.5688405797101449,0.36596736596736595,0.4453900709219858,429,155,0.09834150753915309,0.6854359498935291,0.48126205123960974
indolem__indobertweet-base-uncased__weighted_cross_entropy_lr3em05_len256_warm0.06_wd0.05_gna,indolem/indobertweet-base-uncased,32e28c05b47e33b6675d2670a1745c50a65e987a,frozen_encoder_linear_head_cpu,52,1,weighted_cross_entropy,3e-05,256,0.06,0.05,,8,0.2677992866672112,0.27040816326530615,0.2677992866672112,0.2731923448134461,0.28418941184898633,-0.08604744886058972,1.0,0.2777777777777778,0.14285714285714285,0.18867924528301888,0.2833333333333333,0.18085106382978725,0.22077922077922077,94,0.3939393939393939,0.3939393939393939,0.3939393939393939,66,36,0.2331124687073182,0.805788133236916,0.5035206079483032
