model_id,seed,family,feature_kind,classifier_kind,class_weight_policy,calibration_method,threshold_selection_status,positive_threshold,margin_positive_neutral,margin_positive_negative,abstention_threshold,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,coverage,abstention_rate,class_collapse,minimum_recall,positive_precision,positive_recall,positive_f1,neutral_recall,negative_recall,positive_to_neutral,positive_to_negative,positive_to_uncertain,neutral_to_positive,negative_to_positive,all_evaluable_accuracy_abstain_wrong,negative_precision,negative_f1,negative_support,neutral_precision,neutral_f1,neutral_support,positive_support,all_ece,all_brier_score,all_mean_confidence,covered_ece,covered_brier_score,covered_mean_confidence
word_char_linearsvc_balanced,42,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,balanced,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639613456230686,0.42816810116339765,0.5770517719172149,0.13754503201955318,0.4017481451486702,0.597272781745629
word_char_linearsvc_balanced,52,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,balanced,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639630362677146,0.42816827791571643,0.5770515822087681,0.13754526167239528,0.4017482898130871,0.5972725520927868
word_char_linearsvc_balanced,62,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,balanced,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639626503476306,0.42816820145353107,0.5770516040238063,0.13754522955954715,0.40174821672061195,0.597272584205635
word_char_linearsvc_balanced,72,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,balanced,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639612391919902,0.4281681663411945,0.5770517470452919,0.13754506981719042,0.4017481582431669,0.5972727439479917
word_char_linearsvc_balanced,82,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,balanced,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639622522738697,0.4281682362926543,0.5770516453962469,0.13754518042283786,0.4017482332662238,0.5972726333423444
char_wb_3_6_linearsvc_inverse_frequency,42,TF-IDF character n-gram + LinearSVC,char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.05,0.05,0.4,0.7454545454545455,0.7057468448508356,0.7437363912207304,0.6993808891783385,0.5655962541236823,0.9065934065934066,0.09340659340659341,False,0.6236559139784946,0.6904761904761905,0.6236559139784946,0.655367231638418,0.8388278388278388,0.6356589147286822,19,16,20,14,12,0.6758241758241759,0.640625,0.6381322957198443,129,0.8091872791519434,0.8237410071942446,273,93,0.15467182467714166,0.44165495424330586,0.5522878822825653,0.17082124694684792,0.42203847134659256,0.5705928944672936
char_wb_3_6_linearsvc_inverse_frequency,52,TF-IDF character n-gram + LinearSVC,char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.05,0.05,0.4,0.7454545454545455,0.7057468448508356,0.7437363912207304,0.6993808891783385,0.5655962541236823,0.9065934065934066,0.09340659340659341,False,0.6236559139784946,0.6904761904761905,0.6236559139784946,0.655367231638418,0.8388278388278388,0.6356589147286822,19,16,20,14,12,0.6758241758241759,0.640625,0.6381322957198443,129,0.8091872791519434,0.8237410071942446,273,93,0.15467168231422274,0.4416548877002078,0.5522880246454842,0.17082109065637274,0.42203840624258443,0.5705930507577688
char_wb_3_6_linearsvc_inverse_frequency,62,TF-IDF character n-gram + LinearSVC,char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.05,0.05,0.4,0.7454545454545455,0.7057468448508356,0.7437363912207304,0.6993808891783385,0.5655962541236823,0.9065934065934066,0.09340659340659341,False,0.6236559139784946,0.6904761904761905,0.6236559139784946,0.655367231638418,0.8388278388278388,0.6356589147286822,19,16,20,14,12,0.6758241758241759,0.640625,0.6381322957198443,129,0.8091872791519434,0.8237410071942446,273,93,0.15467180431170688,0.44165499892168003,0.5522879026480001,0.1708212260199735,0.42203852824441873,0.5705929153941679
char_wb_3_6_linearsvc_inverse_frequency,72,TF-IDF character n-gram + LinearSVC,char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.05,0.05,0.4,0.7454545454545455,0.7057468448508356,0.7437363912207304,0.6993808891783385,0.5655962541236823,0.9065934065934066,0.09340659340659341,False,0.6236559139784946,0.6904761904761905,0.6236559139784946,0.655367231638418,0.8388278388278388,0.6356589147286822,19,16,20,14,12,0.6758241758241759,0.640625,0.6381322957198443,129,0.8091872791519434,0.8237410071942446,273,93,0.15467172888013728,0.44165481071938245,0.5522879780795696,0.17082113665460041,0.42203832769600463,0.570593004759541
char_wb_3_6_linearsvc_inverse_frequency,82,TF-IDF character n-gram + LinearSVC,char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.05,0.05,0.4,0.7454545454545455,0.7057468448508356,0.7437363912207304,0.6993808891783385,0.5655962541236823,0.9065934065934066,0.09340659340659341,False,0.6236559139784946,0.6904761904761905,0.6236559139784946,0.655367231638418,0.8388278388278388,0.6356589147286822,19,16,20,14,12,0.6758241758241759,0.640625,0.6381322957198443,129,0.8091872791519434,0.8237410071942446,273,93,0.15467176326746437,0.44165497433051165,0.5522879436922427,0.1708211890787698,0.42203850405231236,0.5705929523353717
word_1_2_linearsvc_inverse_frequency,42,TF-IDF word n-gram + LinearSVC,word,linearsvc,inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8115942028985508,0.7584587905525203,0.8101835424819003,0.755072463768116,0.6598743797991277,0.6318681318681318,0.36813186813186816,False,0.6666666666666666,0.6885245901639344,0.7,0.6942148760330579,0.8985507246376812,0.6666666666666666,11,7,53,8,11,0.5128205128205128,0.7222222222222222,0.6933333333333334,78,0.8773584905660378,0.8878281622911695,207,60,0.12041799393369212,0.459699243565024,0.5535539677082818,0.18419053212967745,0.35741118432346325,0.6274036707688733
word_1_2_linearsvc_inverse_frequency,52,TF-IDF word n-gram + LinearSVC,word,linearsvc,inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8115942028985508,0.7584587905525203,0.8101835424819003,0.755072463768116,0.6598743797991277,0.6318681318681318,0.36813186813186816,False,0.6666666666666666,0.6885245901639344,0.7,0.6942148760330579,0.8985507246376812,0.6666666666666666,11,7,53,8,11,0.5128205128205128,0.7222222222222222,0.6933333333333334,78,0.8773584905660378,0.8878281622911695,207,60,0.12041782152816058,0.4596990928543135,0.553554136694116,0.1841903109402213,0.35741097501946156,0.6274038919583294
word_1_2_linearsvc_inverse_frequency,62,TF-IDF word n-gram + LinearSVC,word,linearsvc,inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8115942028985508,0.7584587905525203,0.8101835424819003,0.755072463768116,0.6598743797991277,0.6318681318681318,0.36813186813186816,False,0.6666666666666666,0.6885245901639344,0.7,0.6942148760330579,0.8985507246376812,0.6666666666666666,11,7,53,8,11,0.5128205128205128,0.7222222222222222,0.6933333333333334,78,0.8773584905660378,0.8878281622911695,207,60,0.12041792559870991,0.4596992678144705,0.5535540149360867,0.1841903910912551,0.35741110354612415,0.6274038118072957
word_1_2_linearsvc_inverse_frequency,72,TF-IDF word n-gram + LinearSVC,word,linearsvc,inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8115942028985508,0.7584587905525203,0.8101835424819003,0.755072463768116,0.6598743797991277,0.6318681318681318,0.36813186813186816,False,0.6666666666666666,0.6885245901639344,0.7,0.6942148760330579,0.8985507246376812,0.6666666666666666,11,7,53,8,11,0.5128205128205128,0.7222222222222222,0.6933333333333334,78,0.8773584905660378,0.8878281622911695,207,60,0.12041791790420507,0.4596992665600208,0.5535540118561249,0.18419042456724466,0.3574111231993497,0.6274037783313061
word_1_2_linearsvc_inverse_frequency,82,TF-IDF word n-gram + LinearSVC,word,linearsvc,inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8115942028985508,0.7584587905525203,0.8101835424819003,0.755072463768116,0.6598743797991277,0.6318681318681318,0.36813186813186816,False,0.6666666666666666,0.6885245901639344,0.7,0.6942148760330579,0.8985507246376812,0.6666666666666666,11,7,53,8,11,0.5128205128205128,0.7222222222222222,0.6933333333333334,78,0.8773584905660378,0.8878281622911695,207,60,0.12041782406527195,0.45969914269810347,0.553554103905343,0.1841902570074399,0.35741097824256296,0.6274039458911108
word_char_linearsvc_inverse_frequency,42,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639613456230686,0.42816810116339765,0.5770517719172149,0.13754503201955318,0.4017481451486702,0.597272781745629
word_char_linearsvc_inverse_frequency,52,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639630362677146,0.42816827791571643,0.5770515822087681,0.13754526167239528,0.4017482898130871,0.5972725520927868
word_char_linearsvc_inverse_frequency,62,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639626503476306,0.42816820145353107,0.5770516040238063,0.13754522955954715,0.40174821672061195,0.597272584205635
word_char_linearsvc_inverse_frequency,72,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639612391919902,0.4281681663411945,0.5770517470452919,0.13754506981719042,0.4017481582431669,0.5972727439479917
word_char_linearsvc_inverse_frequency,82,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7348178137651822,0.6912055702110952,0.7312818208863571,0.6809680223712425,0.549273958741011,0.9047619047619048,0.09523809523809523,False,0.5858585858585859,0.7073170731707317,0.5858585858585859,0.6408839779005525,0.8507462686567164,0.6062992125984252,21,20,14,12,12,0.6648351648351648,0.616,0.6111111111111112,127,0.794425087108014,0.8216216216216217,268,99,0.12639622522738697,0.4281682362926543,0.5770516453962469,0.13754518042283786,0.4017482332662238,0.5972726333423444
char_wb_3_6_linearsvc_sqrt_inverse_frequency,42,TF-IDF character n-gram + LinearSVC,char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,-0.05,0.42,0.7393939393939394,0.6951844493153625,0.7349450102249234,0.691517634207241,0.5610235448496534,0.9065934065934066,0.09340659340659341,False,0.546875,0.6504854368932039,0.67,0.6600985221674877,0.8576779026217228,0.546875,19,14,13,15,21,0.6703296703296703,0.6542056074766355,0.5957446808510638,128,0.8035087719298246,0.8297101449275363,267,100,0.1510852644146821,0.4401771179914964,0.554042940713523,0.1680566569333967,0.4190416713769711,0.5713372824605427
char_wb_3_6_linearsvc_sqrt_inverse_frequency,52,TF-IDF character n-gram + LinearSVC,char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,-0.05,0.42,0.7393939393939394,0.6951844493153625,0.7349450102249234,0.691517634207241,0.5610235448496534,0.9065934065934066,0.09340659340659341,False,0.546875,0.6504854368932039,0.67,0.6600985221674877,0.8576779026217228,0.546875,19,14,13,15,21,0.6703296703296703,0.6542056074766355,0.5957446808510638,128,0.8035087719298246,0.8297101449275363,267,100,0.15108508506286328,0.44017711759060135,0.5540431200653418,0.16805647176121893,0.4190416713548711,0.5713374676327204
char_wb_3_6_linearsvc_sqrt_inverse_frequency,62,TF-IDF character n-gram + LinearSVC,char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,-0.05,0.42,0.7393939393939394,0.6951844493153625,0.7349450102249234,0.691517634207241,0.5610235448496534,0.9065934065934066,0.09340659340659341,False,0.546875,0.6504854368932039,0.67,0.6600985221674877,0.8576779026217228,0.546875,19,14,13,15,21,0.6703296703296703,0.6542056074766355,0.5957446808510638,128,0.8035087719298246,0.8297101449275363,267,100,0.15108500369846045,0.44017709418912715,0.5540432014297448,0.16805637730462894,0.4190416411928888,0.5713375620893105
char_wb_3_6_linearsvc_sqrt_inverse_frequency,72,TF-IDF character n-gram + LinearSVC,char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,-0.05,0.42,0.7393939393939394,0.6951844493153625,0.7349450102249234,0.691517634207241,0.5610235448496534,0.9065934065934066,0.09340659340659341,False,0.546875,0.6504854368932039,0.67,0.6600985221674877,0.8576779026217228,0.546875,19,14,13,15,21,0.6703296703296703,0.6542056074766355,0.5957446808510638,128,0.8035087719298246,0.8297101449275363,267,100,0.15108508216665845,0.4401771919769196,0.5540431229615467,0.1680564589209122,0.41904175045065895,0.5713374804730272
char_wb_3_6_linearsvc_sqrt_inverse_frequency,82,TF-IDF character n-gram + LinearSVC,char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,-0.05,0.42,0.7393939393939394,0.6951844493153625,0.7349450102249234,0.691517634207241,0.5610235448496534,0.9065934065934066,0.09340659340659341,False,0.546875,0.6504854368932039,0.67,0.6600985221674877,0.8576779026217228,0.546875,19,14,13,15,21,0.6703296703296703,0.6542056074766355,0.5957446808510638,128,0.8035087719298246,0.8297101449275363,267,100,0.15108517050646478,0.4401773040120908,0.5540430346217402,0.16805658481697852,0.41904190163315325,0.5713373545769609
word_1_2_linearsvc_sqrt_inverse_frequency,42,TF-IDF word n-gram + LinearSVC,word,linearsvc,sqrt_inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8273809523809523,0.7739078712020512,0.8252854362930235,0.7648148148148147,0.6751224531302992,0.6153846153846154,0.3846153846153846,False,0.6909090909090909,0.7307692307692307,0.6909090909090909,0.7102803738317757,0.9090909090909091,0.6944444444444444,11,6,58,8,6,0.5091575091575091,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,55,0.12385623673103037,0.4576918856760906,0.5546254637766577,0.19359602931426734,0.3443852208106898,0.6337849230666851
word_1_2_linearsvc_sqrt_inverse_frequency,52,TF-IDF word n-gram + LinearSVC,word,linearsvc,sqrt_inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8273809523809523,0.7739078712020512,0.8252854362930235,0.7648148148148147,0.6751224531302992,0.6153846153846154,0.3846153846153846,False,0.6909090909090909,0.7307692307692307,0.6909090909090909,0.7102803738317757,0.9090909090909091,0.6944444444444444,11,6,58,8,6,0.5091575091575091,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,55,0.12385630967455794,0.45769190052728853,0.5546253735051021,0.19359611157993553,0.34438524843411467,0.6337848408010169
word_1_2_linearsvc_sqrt_inverse_frequency,62,TF-IDF word n-gram + LinearSVC,word,linearsvc,sqrt_inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8273809523809523,0.7739078712020512,0.8252854362930235,0.7648148148148147,0.6751224531302992,0.6153846153846154,0.3846153846153846,False,0.6909090909090909,0.7307692307692307,0.6909090909090909,0.7102803738317757,0.9090909090909091,0.6944444444444444,11,6,58,8,6,0.5091575091575091,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,55,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.19359617032377066,0.34438528652670625,0.6337847820571818
word_1_2_linearsvc_sqrt_inverse_frequency,72,TF-IDF word n-gram + LinearSVC,word,linearsvc,sqrt_inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8273809523809523,0.7739078712020512,0.8252854362930235,0.7648148148148147,0.6751224531302992,0.6153846153846154,0.3846153846153846,False,0.6909090909090909,0.7307692307692307,0.6909090909090909,0.7102803738317757,0.9090909090909091,0.6944444444444444,11,6,58,8,6,0.5091575091575091,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,55,0.12385616866312046,0.45769180209229704,0.5546255374485531,0.19359597851970575,0.3443851941333299,0.6337849738612468
word_1_2_linearsvc_sqrt_inverse_frequency,82,TF-IDF word n-gram + LinearSVC,word,linearsvc,sqrt_inverse_frequency,decision_softmax,NO_THRESHOLD_POLICY_MET_SAFETY_CONSTRAINTS,0.45,-0.05,-0.05,0.5,0.8273809523809523,0.7739078712020512,0.8252854362930235,0.7648148148148147,0.6751224531302992,0.6153846153846154,0.3846153846153846,False,0.6909090909090909,0.7307692307692307,0.6909090909090909,0.7102803738317757,0.9090909090909091,0.6944444444444444,11,6,58,8,6,0.5091575091575091,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,55,0.12385628710181007,0.45769185469556095,0.5546254366513655,0.19359601173484903,0.3443851206483193,0.6337849406461034
word_char_linearsvc_sqrt_inverse_frequency,42,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7393939393939394,0.6933219941777287,0.7341217110006045,0.6798565019732975,0.5563704905915886,0.9065934065934066,0.09340659340659341,False,0.5643564356435643,0.7307692307692307,0.5643564356435643,0.6368715083798883,0.8689138576779026,0.6062992125984252,24,20,12,9,12,0.6703296703296703,0.6260162601626016,0.616,127,0.7891156462585034,0.8270944741532977,267,101,0.13647621567275306,0.4276243896341795,0.5777518682425037,0.1415492832034425,0.4016608878379502,0.597844656190497
word_char_linearsvc_sqrt_inverse_frequency,52,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7393939393939394,0.6933219941777287,0.7341217110006045,0.6798565019732975,0.5563704905915886,0.9065934065934066,0.09340659340659341,False,0.5643564356435643,0.7307692307692307,0.5643564356435643,0.6368715083798883,0.8689138576779026,0.6062992125984252,24,20,12,9,12,0.6703296703296703,0.6260162601626016,0.616,127,0.7891156462585034,0.8270944741532977,267,101,0.13647608830448357,0.4276242430096754,0.5777519833725272,0.14154914614313235,0.4016607585892831,0.597844793250807
word_char_linearsvc_sqrt_inverse_frequency,62,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7393939393939394,0.6933219941777287,0.7341217110006045,0.6798565019732975,0.5563704905915886,0.9065934065934066,0.09340659340659341,False,0.5643564356435643,0.7307692307692307,0.5643564356435643,0.6368715083798883,0.8689138576779026,0.6062992125984252,24,20,12,9,12,0.6703296703296703,0.6260162601626016,0.616,127,0.7891156462585034,0.8270944741532977,267,101,0.13647614507651248,0.42762426264918524,0.5777519375862926,0.14154920329266849,0.40166075707205134,0.5978447361012709
word_char_linearsvc_sqrt_inverse_frequency,72,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7393939393939394,0.6933219941777287,0.7341217110006045,0.6798565019732975,0.5563704905915886,0.9065934065934066,0.09340659340659341,False,0.5643564356435643,0.7307692307692307,0.5643564356435643,0.6368715083798883,0.8689138576779026,0.6062992125984252,24,20,12,9,12,0.6703296703296703,0.6260162601626016,0.616,127,0.7891156462585034,0.8270944741532977,267,101,0.13647616285850353,0.4276242025405253,0.5777518995817799,0.14154923879444367,0.40166070191459907,0.5978447005994957
word_char_linearsvc_sqrt_inverse_frequency,82,TF-IDF word-character FeatureUnion + LinearSVC,word_char,linearsvc,sqrt_inverse_frequency,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.4,0.1,-0.05,0.4,0.7393939393939394,0.6933219941777287,0.7341217110006045,0.6798565019732975,0.5563704905915886,0.9065934065934066,0.09340659340659341,False,0.5643564356435643,0.7307692307692307,0.5643564356435643,0.6368715083798883,0.8689138576779026,0.6062992125984252,24,20,12,9,12,0.6703296703296703,0.6260162601626016,0.616,127,0.7891156462585034,0.8270944741532977,267,101,0.13647600378529887,0.42762420572640647,0.5777520566992682,0.1415490628931574,0.40166071017147453,0.5978448765007819
char_wb_3_6_linearsvc_manual_moderate_1,42,TF-IDF character n-gram + LinearSVC,char,linearsvc,manual_moderate_1,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,0.05,0.4,0.7409638554216867,0.6975435280163826,0.7370952020351721,0.6876659688995216,0.5539524028415908,0.9120879120879121,0.08791208791208793,False,0.6015625,0.6823529411764706,0.6105263157894737,0.6444444444444445,0.850909090909091,0.6015625,23,14,18,15,12,0.6758241758241759,0.6581196581196581,0.6285714285714286,128,0.7905405405405406,0.819614711033275,275,95,0.14806382643101332,0.4387321293433542,0.5571751731325801,0.16623496730363105,0.41942063854432626,0.5747288881180558
char_wb_3_6_linearsvc_manual_moderate_1,52,TF-IDF character n-gram + LinearSVC,char,linearsvc,manual_moderate_1,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,0.05,0.4,0.7409638554216867,0.6975435280163826,0.7370952020351721,0.6876659688995216,0.5539524028415908,0.9120879120879121,0.08791208791208793,False,0.6015625,0.6823529411764706,0.6105263157894737,0.6444444444444445,0.850909090909091,0.6015625,23,14,18,15,12,0.6758241758241759,0.6581196581196581,0.6285714285714286,128,0.7905405405405406,0.819614711033275,275,95,0.14795294755266564,0.43873223877523676,0.5571752575755395,0.16623487177545027,0.41942071771840883,0.5747289836462364
char_wb_3_6_linearsvc_manual_moderate_1,62,TF-IDF character n-gram + LinearSVC,char,linearsvc,manual_moderate_1,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,0.05,0.4,0.7409638554216867,0.6975435280163826,0.7370952020351721,0.6876659688995216,0.5539524028415908,0.9120879120879121,0.08791208791208793,False,0.6015625,0.6823529411764706,0.6105263157894737,0.6444444444444445,0.850909090909091,0.6015625,23,14,18,15,12,0.6758241758241759,0.6581196581196581,0.6285714285714286,128,0.7905405405405406,0.819614711033275,275,95,0.14795289924866212,0.43873204165447655,0.5571753058795429,0.1662348525988284,0.4194205532048008,0.5747290028228584
char_wb_3_6_linearsvc_manual_moderate_1,72,TF-IDF character n-gram + LinearSVC,char,linearsvc,manual_moderate_1,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,0.05,0.4,0.7409638554216867,0.6975435280163826,0.7370952020351721,0.6876659688995216,0.5539524028415908,0.9120879120879121,0.08791208791208793,False,0.6015625,0.6823529411764706,0.6105263157894737,0.6444444444444445,0.850909090909091,0.6015625,23,14,18,15,12,0.6758241758241759,0.6581196581196581,0.6285714285714286,128,0.7905405405405406,0.819614711033275,275,95,0.14795304710077034,0.4387322029053783,0.5571751580274348,0.1662349722079712,0.41942069881556193,0.5747288832137156
char_wb_3_6_linearsvc_manual_moderate_1,82,TF-IDF character n-gram + LinearSVC,char,linearsvc,manual_moderate_1,decision_softmax,SAFETY_CONSTRAINTS_ONLY,0.3,0.0,0.05,0.4,0.7409638554216867,0.6975435280163826,0.7370952020351721,0.6876659688995216,0.5539524028415908,0.9120879120879121,0.08791208791208793,False,0.6015625,0.6823529411764706,0.6105263157894737,0.6444444444444445,0.850909090909091,0.6015625,23,14,18,15,12,0.6758241758241759,0.6581196581196581,0.6285714285714286,128,0.7905405405405406,0.819614711033275,275,95,0.14795310391470146,0.4387321854471499,0.5571751012135037,0.16623504170357312,0.41942070465796333,0.5747288137181136
