model_id,seed,positive_threshold,margin_positive_neutral,margin_positive_negative,abstention_threshold,safety_constraints_passed,full_development_constraints_passed,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,coverage,abstention_rate,class_collapse,minimum_recall,positive_precision,positive_recall,positive_f1,neutral_recall,negative_recall,positive_to_neutral,positive_to_negative,positive_to_uncertain,neutral_to_positive,negative_to_positive,all_evaluable_accuracy_abstain_wrong,negative_precision,negative_f1,negative_support,neutral_precision,neutral_f1,neutral_support,positive_support,all_ece,all_brier_score,all_mean_confidence,covered_ece,covered_brier_score,covered_mean_confidence
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.05,0.05,0.35,False,False,0.6863905325443787,0.6177041304464925,0.6755998244901193,0.6064630185646301,0.4638571465391254,0.9285714285714286,0.0714285714285714,False,0.36633663366336633,0.7254901960784313,0.36633663366336633,0.4868421052631579,0.8394160583941606,0.6136363636363636,29,35,12,8,6,0.6373626373626373,0.5328947368421053,0.5704225352112676,132,0.756578947368421,0.7958477508650519,274,101,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13070461585222448,0.44061708567676494,0.5670006744400062
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.05,0.05,0.4,False,False,0.7148936170212766,0.645081162954471,0.7073308324954116,0.6326236235284943,0.5015361632624794,0.8608058608058609,0.13919413919413914,False,0.4157303370786517,0.7254901960784313,0.4157303370786517,0.5285714285714286,0.8528301886792453,0.6293103448275862,23,29,24,8,6,0.6153846153846154,0.5488721804511278,0.5863453815261044,116,0.7902097902097902,0.8203266787658802,265,89,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.1337592140836449,0.4244001766635377,0.5811344029376317
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.05,0.05,0.42,False,False,0.7313769751693002,0.6639738088853133,0.7248415052056755,0.6495414924986228,0.5235530287925356,0.8113553113553114,0.18864468864468864,False,0.4567901234567901,0.7254901960784313,0.4567901234567901,0.5606060606060606,0.8622047244094488,0.6296296296296297,21,23,32,8,6,0.5934065934065934,0.576271186440678,0.6017699115044248,108,0.7992700729927007,0.8295454545454546,254,81,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14208143855658997,0.4108880441645256,0.5915528729558254
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.05,0.05,0.45,False,False,0.7753086419753087,0.7167489667296735,0.772430016517529,0.7036232113683737,0.5867587135551553,0.7417582417582418,0.2582417582417582,False,0.578125,0.7254901960784313,0.578125,0.6434782608695652,0.8729508196721312,0.6597938144329897,15,12,49,8,6,0.575091575091575,0.6464646464646465,0.6530612244897959,97,0.8352941176470589,0.8537074148296593,244,64,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.1690029915536568,0.3867460229692792,0.6063056504216517
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.05,0.05,0.5,False,False,0.826865671641791,0.7720683815120942,0.8247391907189586,0.7629068462401795,0.6730047461564762,0.6135531135531136,0.3864468864468864,False,0.6851851851851852,0.7254901960784313,0.6851851851851852,0.7047619047619048,0.9090909090909091,0.6944444444444444,11,6,59,8,6,0.5073260073260073,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,54,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.19254967103173726,0.34393933853701253,0.6343160006100538
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,-0.05,0.35,False,False,0.6844181459566075,0.613905652323546,0.6728607100291701,0.6031626885316269,0.4600553360001371,0.9285714285714286,0.0714285714285714,False,0.3564356435643564,0.72,0.3564356435643564,0.4768211920529801,0.8394160583941606,0.6136363636363636,30,35,12,8,6,0.6355311355311355,0.5328947368421053,0.5704225352112676,132,0.7540983606557377,0.7944732297063903,274,101,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13070461585222448,0.44061708567676494,0.5670006744400062
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,-0.05,0.4,False,False,0.7142857142857143,0.6428037302422558,0.7064300162222755,0.6304104808659136,0.49939559377652637,0.8589743589743589,0.14102564102564108,False,0.4090909090909091,0.72,0.4090909090909091,0.5217391304347826,0.8528301886792453,0.6293103448275862,23,29,25,8,6,0.6135531135531136,0.5488721804511278,0.5863453815261044,116,0.7902097902097902,0.8203266787658802,265,88,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13291561245667438,0.4243521513371982,0.5813701018290399
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,-0.05,0.42,False,False,0.7307692307692307,0.6617205066320111,0.7239895660740174,0.6472781180130261,0.5213423387601861,0.8095238095238095,0.19047619047619047,False,0.45,0.72,0.45,0.5538461538461539,0.8622047244094488,0.6296296296296297,21,23,33,8,6,0.5915750915750916,0.576271186440678,0.6017699115044248,108,0.7992700729927007,0.8295454545454546,254,80,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14120513326569353,0.4108065147288872,0.5918265409424514
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,-0.05,0.45,False,False,0.7747524752475248,0.7146455936374586,0.7717652002829234,0.7013910685112309,0.584534455779495,0.73992673992674,0.26007326007326004,False,0.5714285714285714,0.72,0.5714285714285714,0.6371681415929203,0.8729508196721312,0.6597938144329897,15,12,50,8,6,0.5732600732600732,0.6464646464646465,0.6530612244897959,97,0.8352941176470589,0.8537074148296593,244,63,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16811089901509446,0.38659706744515177,0.6066415762324302
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,-0.05,0.5,False,False,0.8263473053892215,0.7701574553293233,0.8241887117455948,0.7609268788514071,0.6708462775991194,0.6117216117216118,0.38827838827838823,False,0.6792452830188679,0.72,0.6792452830188679,0.6990291262135923,0.9090909090909091,0.6944444444444444,11,6,60,8,6,0.5054945054945055,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,53,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.1915411120314346,0.34363100106342054,0.634806193357787
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.0,0.35,False,False,0.6844181459566075,0.613905652323546,0.6728607100291701,0.6031626885316269,0.4600553360001371,0.9285714285714286,0.0714285714285714,False,0.3564356435643564,0.72,0.3564356435643564,0.4768211920529801,0.8394160583941606,0.6136363636363636,30,35,12,8,6,0.6355311355311355,0.5328947368421053,0.5704225352112676,132,0.7540983606557377,0.7944732297063903,274,101,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13070461585222448,0.44061708567676494,0.5670006744400062
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.0,0.4,False,False,0.7142857142857143,0.6428037302422558,0.7064300162222755,0.6304104808659136,0.49939559377652637,0.8589743589743589,0.14102564102564108,False,0.4090909090909091,0.72,0.4090909090909091,0.5217391304347826,0.8528301886792453,0.6293103448275862,23,29,25,8,6,0.6135531135531136,0.5488721804511278,0.5863453815261044,116,0.7902097902097902,0.8203266787658802,265,88,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13291561245667438,0.4243521513371982,0.5813701018290399
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.0,0.42,False,False,0.7307692307692307,0.6617205066320111,0.7239895660740174,0.6472781180130261,0.5213423387601861,0.8095238095238095,0.19047619047619047,False,0.45,0.72,0.45,0.5538461538461539,0.8622047244094488,0.6296296296296297,21,23,33,8,6,0.5915750915750916,0.576271186440678,0.6017699115044248,108,0.7992700729927007,0.8295454545454546,254,80,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14120513326569353,0.4108065147288872,0.5918265409424514
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.0,0.45,False,False,0.7747524752475248,0.7146455936374586,0.7717652002829234,0.7013910685112309,0.584534455779495,0.73992673992674,0.26007326007326004,False,0.5714285714285714,0.72,0.5714285714285714,0.6371681415929203,0.8729508196721312,0.6597938144329897,15,12,50,8,6,0.5732600732600732,0.6464646464646465,0.6530612244897959,97,0.8352941176470589,0.8537074148296593,244,63,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16811089901509446,0.38659706744515177,0.6066415762324302
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.0,0.5,False,False,0.8263473053892215,0.7701574553293233,0.8241887117455948,0.7609268788514071,0.6708462775991194,0.6117216117216118,0.38827838827838823,False,0.6792452830188679,0.72,0.6792452830188679,0.6990291262135923,0.9090909090909091,0.6944444444444444,11,6,60,8,6,0.5054945054945055,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,53,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.1915411120314346,0.34363100106342054,0.634806193357787
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.05,0.35,False,False,0.6844181459566075,0.613905652323546,0.6728607100291701,0.6031626885316269,0.4600553360001371,0.9285714285714286,0.0714285714285714,False,0.3564356435643564,0.72,0.3564356435643564,0.4768211920529801,0.8394160583941606,0.6136363636363636,30,35,12,8,6,0.6355311355311355,0.5328947368421053,0.5704225352112676,132,0.7540983606557377,0.7944732297063903,274,101,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13070461585222448,0.44061708567676494,0.5670006744400062
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.05,0.4,False,False,0.7142857142857143,0.6428037302422558,0.7064300162222755,0.6304104808659136,0.49939559377652637,0.8589743589743589,0.14102564102564108,False,0.4090909090909091,0.72,0.4090909090909091,0.5217391304347826,0.8528301886792453,0.6293103448275862,23,29,25,8,6,0.6135531135531136,0.5488721804511278,0.5863453815261044,116,0.7902097902097902,0.8203266787658802,265,88,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13291561245667438,0.4243521513371982,0.5813701018290399
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.05,0.42,False,False,0.7307692307692307,0.6617205066320111,0.7239895660740174,0.6472781180130261,0.5213423387601861,0.8095238095238095,0.19047619047619047,False,0.45,0.72,0.45,0.5538461538461539,0.8622047244094488,0.6296296296296297,21,23,33,8,6,0.5915750915750916,0.576271186440678,0.6017699115044248,108,0.7992700729927007,0.8295454545454546,254,80,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14120513326569353,0.4108065147288872,0.5918265409424514
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.05,0.45,False,False,0.7747524752475248,0.7146455936374586,0.7717652002829234,0.7013910685112309,0.584534455779495,0.73992673992674,0.26007326007326004,False,0.5714285714285714,0.72,0.5714285714285714,0.6371681415929203,0.8729508196721312,0.6597938144329897,15,12,50,8,6,0.5732600732600732,0.6464646464646465,0.6530612244897959,97,0.8352941176470589,0.8537074148296593,244,63,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16811089901509446,0.38659706744515177,0.6066415762324302
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.45,0.1,0.05,0.5,False,False,0.8263473053892215,0.7701574553293233,0.8241887117455948,0.7609268788514071,0.6708462775991194,0.6117216117216118,0.38827838827838823,False,0.6792452830188679,0.72,0.6792452830188679,0.6990291262135923,0.9090909090909091,0.6944444444444444,11,6,60,8,6,0.5054945054945055,0.746268656716418,0.7194244604316546,72,0.8755760368663594,0.892018779342723,209,53,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.1915411120314346,0.34363100106342054,0.634806193357787
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,-0.05,0.35,False,False,0.6795131845841785,0.5838831905354717,0.6606853528920102,0.5769217871693858,0.4404599954613739,0.9029304029304029,0.09706959706959706,False,0.26373626373626374,0.7058823529411765,0.26373626373626374,0.384,0.8487084870848709,0.6183206106870229,31,36,22,5,5,0.6135531135531136,0.5294117647058824,0.5704225352112676,131,0.7516339869281046,0.7972270363951474,271,91,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.12751066357118077,0.43790353366813833,0.569723783037665
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,-0.05,0.4,False,False,0.7130242825607064,0.6166302773437221,0.6997073709666316,0.6043891674090637,0.48259424715642907,0.8296703296703297,0.17032967032967028,False,0.3157894736842105,0.7058823529411765,0.3157894736842105,0.43636363636363634,0.8625954198473282,0.6347826086956522,23,29,37,5,5,0.5915750915750916,0.5488721804511278,0.5887096774193549,115,0.7902097902097902,0.8248175182481752,262,76,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13493216860011797,0.4207438363325497,0.5853208520458816
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,-0.05,0.42,False,False,0.7300469483568075,0.6364394646747589,0.7185006334302109,0.6203217184405132,0.504372271987899,0.7802197802197802,0.21978021978021978,False,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.47058823529411764,0.8725099601593626,0.6355140186915887,21,23,45,5,5,0.5695970695970696,0.576271186440678,0.6044444444444445,107,0.7992700729927007,0.8342857142857143,251,68,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14330757209999342,0.40646074739827975,0.5964204209284696
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,-0.05,0.45,False,False,0.7757731958762887,0.6933290355017109,0.770111566601008,0.6736907764488921,0.5686422922899851,0.7106227106227107,0.28937728937728935,False,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.5647058823529412,0.8838174273858921,0.6666666666666666,15,12,62,5,5,0.5512820512820513,0.6464646464646465,0.6564102564102564,96,0.8352941176470589,0.8588709677419355,241,51,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16347689428642678,0.38082735600345446,0.6122963015898619
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,-0.05,0.5,False,False,0.8301886792452831,0.7543276116079077,0.8262527579156138,0.7373071009528638,0.6600508844745576,0.5824175824175825,0.41758241758241754,False,0.5853658536585366,0.7058823529411765,0.5853658536585366,0.64,0.9223300970873787,0.704225352112676,11,6,72,5,5,0.4835164835164835,0.746268656716418,0.7246376811594203,71,0.8755760368663594,0.8983451536643026,206,41,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.187065922011115,0.3344294126939669,0.6431227572341681
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.0,0.35,False,False,0.6795131845841785,0.5838831905354717,0.6606853528920102,0.5769217871693858,0.4404599954613739,0.9029304029304029,0.09706959706959706,False,0.26373626373626374,0.7058823529411765,0.26373626373626374,0.384,0.8487084870848709,0.6183206106870229,31,36,22,5,5,0.6135531135531136,0.5294117647058824,0.5704225352112676,131,0.7516339869281046,0.7972270363951474,271,91,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.12751066357118077,0.43790353366813833,0.569723783037665
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.0,0.4,False,False,0.7130242825607064,0.6166302773437221,0.6997073709666316,0.6043891674090637,0.48259424715642907,0.8296703296703297,0.17032967032967028,False,0.3157894736842105,0.7058823529411765,0.3157894736842105,0.43636363636363634,0.8625954198473282,0.6347826086956522,23,29,37,5,5,0.5915750915750916,0.5488721804511278,0.5887096774193549,115,0.7902097902097902,0.8248175182481752,262,76,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13493216860011797,0.4207438363325497,0.5853208520458816
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.0,0.42,False,False,0.7300469483568075,0.6364394646747589,0.7185006334302109,0.6203217184405132,0.504372271987899,0.7802197802197802,0.21978021978021978,False,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.47058823529411764,0.8725099601593626,0.6355140186915887,21,23,45,5,5,0.5695970695970696,0.576271186440678,0.6044444444444445,107,0.7992700729927007,0.8342857142857143,251,68,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14330757209999342,0.40646074739827975,0.5964204209284696
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.0,0.45,False,False,0.7757731958762887,0.6933290355017109,0.770111566601008,0.6736907764488921,0.5686422922899851,0.7106227106227107,0.28937728937728935,False,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.5647058823529412,0.8838174273858921,0.6666666666666666,15,12,62,5,5,0.5512820512820513,0.6464646464646465,0.6564102564102564,96,0.8352941176470589,0.8588709677419355,241,51,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16347689428642678,0.38082735600345446,0.6122963015898619
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.0,0.5,False,False,0.8301886792452831,0.7543276116079077,0.8262527579156138,0.7373071009528638,0.6600508844745576,0.5824175824175825,0.41758241758241754,False,0.5853658536585366,0.7058823529411765,0.5853658536585366,0.64,0.9223300970873787,0.704225352112676,11,6,72,5,5,0.4835164835164835,0.746268656716418,0.7246376811594203,71,0.8755760368663594,0.8983451536643026,206,41,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.187065922011115,0.3344294126939669,0.6431227572341681
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.05,0.35,False,False,0.6795131845841785,0.5838831905354717,0.6606853528920102,0.5769217871693858,0.4404599954613739,0.9029304029304029,0.09706959706959706,False,0.26373626373626374,0.7058823529411765,0.26373626373626374,0.384,0.8487084870848709,0.6183206106870229,31,36,22,5,5,0.6135531135531136,0.5294117647058824,0.5704225352112676,131,0.7516339869281046,0.7972270363951474,271,91,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.12751066357118077,0.43790353366813833,0.569723783037665
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.05,0.4,False,False,0.7130242825607064,0.6166302773437221,0.6997073709666316,0.6043891674090637,0.48259424715642907,0.8296703296703297,0.17032967032967028,False,0.3157894736842105,0.7058823529411765,0.3157894736842105,0.43636363636363634,0.8625954198473282,0.6347826086956522,23,29,37,5,5,0.5915750915750916,0.5488721804511278,0.5887096774193549,115,0.7902097902097902,0.8248175182481752,262,76,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13493216860011797,0.4207438363325497,0.5853208520458816
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.05,0.42,False,False,0.7300469483568075,0.6364394646747589,0.7185006334302109,0.6203217184405132,0.504372271987899,0.7802197802197802,0.21978021978021978,False,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.47058823529411764,0.8725099601593626,0.6355140186915887,21,23,45,5,5,0.5695970695970696,0.576271186440678,0.6044444444444445,107,0.7992700729927007,0.8342857142857143,251,68,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14330757209999342,0.40646074739827975,0.5964204209284696
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.05,0.45,False,False,0.7757731958762887,0.6933290355017109,0.770111566601008,0.6736907764488921,0.5686422922899851,0.7106227106227107,0.28937728937728935,False,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.5647058823529412,0.8838174273858921,0.6666666666666666,15,12,62,5,5,0.5512820512820513,0.6464646464646465,0.6564102564102564,96,0.8352941176470589,0.8588709677419355,241,51,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16347689428642678,0.38082735600345446,0.6122963015898619
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,-0.05,0.05,0.5,False,False,0.8301886792452831,0.7543276116079077,0.8262527579156138,0.7373071009528638,0.6600508844745576,0.5824175824175825,0.41758241758241754,False,0.5853658536585366,0.7058823529411765,0.5853658536585366,0.64,0.9223300970873787,0.704225352112676,11,6,72,5,5,0.4835164835164835,0.746268656716418,0.7246376811594203,71,0.8755760368663594,0.8983451536643026,206,41,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.187065922011115,0.3344294126939669,0.6431227572341681
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,-0.05,0.35,False,False,0.6795131845841785,0.5838831905354717,0.6606853528920102,0.5769217871693858,0.4404599954613739,0.9029304029304029,0.09706959706959706,False,0.26373626373626374,0.7058823529411765,0.26373626373626374,0.384,0.8487084870848709,0.6183206106870229,31,36,22,5,5,0.6135531135531136,0.5294117647058824,0.5704225352112676,131,0.7516339869281046,0.7972270363951474,271,91,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.12751066357118077,0.43790353366813833,0.569723783037665
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,-0.05,0.4,False,False,0.7130242825607064,0.6166302773437221,0.6997073709666316,0.6043891674090637,0.48259424715642907,0.8296703296703297,0.17032967032967028,False,0.3157894736842105,0.7058823529411765,0.3157894736842105,0.43636363636363634,0.8625954198473282,0.6347826086956522,23,29,37,5,5,0.5915750915750916,0.5488721804511278,0.5887096774193549,115,0.7902097902097902,0.8248175182481752,262,76,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13493216860011797,0.4207438363325497,0.5853208520458816
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,-0.05,0.42,False,False,0.7300469483568075,0.6364394646747589,0.7185006334302109,0.6203217184405132,0.504372271987899,0.7802197802197802,0.21978021978021978,False,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.47058823529411764,0.8725099601593626,0.6355140186915887,21,23,45,5,5,0.5695970695970696,0.576271186440678,0.6044444444444445,107,0.7992700729927007,0.8342857142857143,251,68,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14330757209999342,0.40646074739827975,0.5964204209284696
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,-0.05,0.45,False,False,0.7757731958762887,0.6933290355017109,0.770111566601008,0.6736907764488921,0.5686422922899851,0.7106227106227107,0.28937728937728935,False,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.5647058823529412,0.8838174273858921,0.6666666666666666,15,12,62,5,5,0.5512820512820513,0.6464646464646465,0.6564102564102564,96,0.8352941176470589,0.8588709677419355,241,51,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16347689428642678,0.38082735600345446,0.6122963015898619
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,-0.05,0.5,False,False,0.8301886792452831,0.7543276116079077,0.8262527579156138,0.7373071009528638,0.6600508844745576,0.5824175824175825,0.41758241758241754,False,0.5853658536585366,0.7058823529411765,0.5853658536585366,0.64,0.9223300970873787,0.704225352112676,11,6,72,5,5,0.4835164835164835,0.746268656716418,0.7246376811594203,71,0.8755760368663594,0.8983451536643026,206,41,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.187065922011115,0.3344294126939669,0.6431227572341681
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.0,0.35,False,False,0.6795131845841785,0.5838831905354717,0.6606853528920102,0.5769217871693858,0.4404599954613739,0.9029304029304029,0.09706959706959706,False,0.26373626373626374,0.7058823529411765,0.26373626373626374,0.384,0.8487084870848709,0.6183206106870229,31,36,22,5,5,0.6135531135531136,0.5294117647058824,0.5704225352112676,131,0.7516339869281046,0.7972270363951474,271,91,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.12751066357118077,0.43790353366813833,0.569723783037665
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.0,0.4,False,False,0.7130242825607064,0.6166302773437221,0.6997073709666316,0.6043891674090637,0.48259424715642907,0.8296703296703297,0.17032967032967028,False,0.3157894736842105,0.7058823529411765,0.3157894736842105,0.43636363636363634,0.8625954198473282,0.6347826086956522,23,29,37,5,5,0.5915750915750916,0.5488721804511278,0.5887096774193549,115,0.7902097902097902,0.8248175182481752,262,76,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13493216860011797,0.4207438363325497,0.5853208520458816
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.0,0.42,False,False,0.7300469483568075,0.6364394646747589,0.7185006334302109,0.6203217184405132,0.504372271987899,0.7802197802197802,0.21978021978021978,False,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.47058823529411764,0.8725099601593626,0.6355140186915887,21,23,45,5,5,0.5695970695970696,0.576271186440678,0.6044444444444445,107,0.7992700729927007,0.8342857142857143,251,68,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14330757209999342,0.40646074739827975,0.5964204209284696
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.0,0.45,False,False,0.7757731958762887,0.6933290355017109,0.770111566601008,0.6736907764488921,0.5686422922899851,0.7106227106227107,0.28937728937728935,False,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.5647058823529412,0.8838174273858921,0.6666666666666666,15,12,62,5,5,0.5512820512820513,0.6464646464646465,0.6564102564102564,96,0.8352941176470589,0.8588709677419355,241,51,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16347689428642678,0.38082735600345446,0.6122963015898619
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.0,0.5,False,False,0.8301886792452831,0.7543276116079077,0.8262527579156138,0.7373071009528638,0.6600508844745576,0.5824175824175825,0.41758241758241754,False,0.5853658536585366,0.7058823529411765,0.5853658536585366,0.64,0.9223300970873787,0.704225352112676,11,6,72,5,5,0.4835164835164835,0.746268656716418,0.7246376811594203,71,0.8755760368663594,0.8983451536643026,206,41,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.187065922011115,0.3344294126939669,0.6431227572341681
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.05,0.35,False,False,0.6795131845841785,0.5838831905354717,0.6606853528920102,0.5769217871693858,0.4404599954613739,0.9029304029304029,0.09706959706959706,False,0.26373626373626374,0.7058823529411765,0.26373626373626374,0.384,0.8487084870848709,0.6183206106870229,31,36,22,5,5,0.6135531135531136,0.5294117647058824,0.5704225352112676,131,0.7516339869281046,0.7972270363951474,271,91,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.12751066357118077,0.43790353366813833,0.569723783037665
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.05,0.4,False,False,0.7130242825607064,0.6166302773437221,0.6997073709666316,0.6043891674090637,0.48259424715642907,0.8296703296703297,0.17032967032967028,False,0.3157894736842105,0.7058823529411765,0.3157894736842105,0.43636363636363634,0.8625954198473282,0.6347826086956522,23,29,37,5,5,0.5915750915750916,0.5488721804511278,0.5887096774193549,115,0.7902097902097902,0.8248175182481752,262,76,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.13493216860011797,0.4207438363325497,0.5853208520458816
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.05,0.42,False,False,0.7300469483568075,0.6364394646747589,0.7185006334302109,0.6203217184405132,0.504372271987899,0.7802197802197802,0.21978021978021978,False,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.47058823529411764,0.8725099601593626,0.6355140186915887,21,23,45,5,5,0.5695970695970696,0.576271186440678,0.6044444444444445,107,0.7992700729927007,0.8342857142857143,251,68,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.14330757209999342,0.40646074739827975,0.5964204209284696
word_1_2_linearsvc_sqrt_inverse_frequency,62,0.5,0.0,0.05,0.45,False,False,0.7757731958762887,0.6933290355017109,0.770111566601008,0.6736907764488921,0.5686422922899851,0.7106227106227107,0.28937728937728935,False,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.5647058823529412,0.8838174273858921,0.6666666666666666,15,12,62,5,5,0.5512820512820513,0.6464646464646465,0.6564102564102564,96,0.8352941176470589,0.8588709677419355,241,51,0.12385634836378685,0.4576919403348755,0.5546253459812599,0.16347689428642678,0.38082735600345446,0.6122963015898619
