model_id,model_family,text_mode,max_length,learning_rate,warmup_ratio,weight_decay,classifier_dropout,loss,label_smoothing,focal_gamma,trial_id,model_revision,seed,fold,training_mode,device,mixed_precision,n,accuracy,macro_f1,weighted_f1,balanced_accuracy,min_class_recall,selection_score,negative_precision,negative_recall,negative_f1,negative_support,neutral_precision,neutral_recall,neutral_f1,neutral_support,positive_precision,positive_recall,positive_f1,positive_support,ece,brier_score,mean_confidence,best_epoch,max_epochs,early_stopping_patience,per_device_batch_size,gradient_accumulation_steps,effective_batch_size,optimizer_steps,best_state_restored,best_state_restore_note,best_selection_score,checkpoint_path,best_checkpoint_saved,best_checkpoint_restored,checkpoint_cleanup_status
indobenchmark/indobert-base-p2,base,context_sep_comment,192,2e-05,0.1,0.05,0.2,weighted_cross_entropy,0.03,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len192__lr2p0em05__warm0p1__wd0p05__drop0p2__weighted_cross_entropy__ls0p03,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,5,full_fine_tuning,cuda,bf16,468,0.9230769230769231,0.907976680620005,0.9219278432385545,0.9022225233771515,0.8404255319148937,0.9046008070379986,0.8681318681318682,0.8404255319148937,0.8540540540540541,94,0.9577464788732394,0.8662420382165605,0.9096989966555183,157,0.9234042553191489,1.0,0.9601769911504425,217,0.036950160868656906,0.11908071810128584,0.9417868256568909,5,15,3,8,8,64,176,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,192,2e-05,0.1,0.05,0.2,weighted_cross_entropy,0.03,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len192__lr2p0em05__warm0p1__wd0p05__drop0p2__weighted_cross_entropy__ls0p03,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,ALL_OOF,full_fine_tuning,cuda,bf16,1824,0.8782894736842105,0.8743745264381938,0.8788525116341026,0.8788394979653069,0.8621908127208481,0.8752236335456868,0.8108108108108109,0.8936170212765957,0.8502024291497976,470,0.9216467463479415,0.8807106598984772,0.9007138221933809,788,0.8824593128390597,0.8621908127208481,0.872207327971403,566,0.05923844983376433,0.2005265480085015,0.9363254904256839,6,,,,,,,,,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,1,full_fine_tuning,cuda,bf16,339,0.8613569321533924,0.8530379399045569,0.8613896785885701,0.8549184649976834,0.7701149425287356,0.8476174428602509,0.7818181818181819,0.9148936170212766,0.8431372549019608,94,0.9084967320261438,0.879746835443038,0.8938906752411575,158,0.881578947368421,0.7701149425287356,0.8220858895705522,87,0.04301278622804487,0.20693282628702017,0.8976767063140869,7,15,3,6,11,66,230,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,2,full_fine_tuning,cuda,bf16,339,0.8761061946902655,0.8695526695526695,0.8760355344426141,0.8691957325045171,0.8045977011494253,0.8649518428439935,0.8173076923076923,0.9042553191489362,0.8585858585858586,94,0.9044585987261147,0.8987341772151899,0.9015873015873016,158,0.8974358974358975,0.8045977011494253,0.8484848484848485,87,0.03475280567608048,0.1832722843424643,0.8625131845474243,5,15,3,6,11,66,184,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,3,full_fine_tuning,cuda,bf16,339,0.887905604719764,0.8799520167941219,0.888222219568284,0.8803617555142152,0.8409090909090909,0.8785157483273301,0.8217821782178217,0.8829787234042553,0.8512820512820513,94,0.9290322580645162,0.9171974522292994,0.9230769230769231,157,0.891566265060241,0.8409090909090909,0.8654970760233918,88,0.023407079125575925,0.1787619692281618,0.8865705728530884,6,15,3,6,11,66,207,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,4,full_fine_tuning,cuda,bf16,339,0.8436578171091446,0.8311964526043906,0.8435809406008022,0.8330712325855206,0.7471264367816092,0.8269028163697646,0.780952380952381,0.8723404255319149,0.8241206030150754,94,0.9025974025974026,0.879746835443038,0.8910256410256411,158,0.8125,0.7471264367816092,0.7784431137724551,87,0.08696371413613488,0.25429049545037247,0.9270592331886292,10,15,3,6,11,66,299,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,5,full_fine_tuning,cuda,bf16,468,0.9487179487179487,0.9350884298468375,0.9485928476817092,0.9362379726250168,0.9042553191489362,0.9363238829940167,0.8762886597938144,0.9042553191489362,0.8900523560209425,94,0.9403973509933775,0.9044585987261147,0.922077922077922,157,0.9863636363636363,1.0,0.9931350114416476,217,0.23785667968356708,0.22802866424902707,0.7114297747612,2,15,3,6,11,66,105,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,ALL_OOF,full_fine_tuning,cuda,bf16,1824,0.8881578947368421,0.8844353150233735,0.8887450186529608,0.8875695007092707,0.8710247349823321,0.8848378680704895,0.8143133462282398,0.8957446808510638,0.8530901722391084,470,0.9168831168831169,0.8959390862944162,0.9062901155327343,788,0.9180633147113594,0.8710247349823321,0.8939256572982774,566,0.05943441188387705,0.21151410794844464,0.8467510616439476,6,,,,,,,,,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,1,full_fine_tuning,cuda,bf16,339,0.8908554572271387,0.8793624804847715,0.8895588317253978,0.8745791167617556,0.7701149425287356,0.8709289469672749,0.8415841584158416,0.9042553191489362,0.8717948717948718,94,0.9090909090909091,0.9493670886075949,0.9287925696594427,158,0.9178082191780822,0.7701149425287356,0.8375,87,0.04192066684936703,0.17025425020172755,0.9169660806655884,9,15,3,6,11,66,276,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,2,full_fine_tuning,cuda,bf16,339,0.8436578171091446,0.8325072319850814,0.8417486194285775,0.8342296114690747,0.7045454545454546,0.8234007056751363,0.8055555555555556,0.925531914893617,0.8613861386138614,94,0.8782051282051282,0.8726114649681529,0.8753993610223643,157,0.8266666666666667,0.7045454545454546,0.7607361963190185,88,0.07237810265701429,0.2539384503256885,0.8997519016265869,8,15,3,6,11,66,253,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,3,full_fine_tuning,cuda,bf16,339,0.8495575221238938,0.8449206725076959,0.8504416396513824,0.8470502830997644,0.7931034482758621,0.8415559270877856,0.7567567567567568,0.8936170212765957,0.8195121951219512,94,0.8940397350993378,0.8544303797468354,0.8737864077669902,158,0.8961038961038961,0.7931034482758621,0.8414634146341463,87,0.08042215667994673,0.24397521824089408,0.914520800113678,9,15,3,6,11,66,276,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,4,full_fine_tuning,cuda,bf16,339,0.8908554572271387,0.8823014717599037,0.891581172056397,0.8866213046632264,0.8404255319148937,0.8815440399962376,0.8144329896907216,0.8404255319148937,0.8272251308900523,94,0.9536423841059603,0.9113924050632911,0.9320388349514563,158,0.8681318681318682,0.9080459770114943,0.8876404494382022,87,0.05637012057248117,0.1610517418758993,0.8553850054740906,5,15,3,6,11,66,184,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,5,full_fine_tuning,cuda,bf16,468,0.9273504273504274,0.9115809824346336,0.9265941284470756,0.9107376789989611,0.8598726114649682,0.9109723181252707,0.845360824742268,0.8723404255319149,0.8586387434554974,94,0.9507042253521126,0.8598726114649682,0.903010033444816,157,0.9475982532751092,1.0,0.9730941704035875,217,0.03853908671527846,0.1131992332727073,0.9273576736450195,7,15,3,6,11,66,210,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,ALL_OOF,full_fine_tuning,cuda,bf16,1824,0.8837719298245614,0.8798729130054964,0.8843602159467487,0.883206490205754,0.872791519434629,0.8810011941341808,0.811284046692607,0.8872340425531915,0.8475609756097561,470,0.9163398692810457,0.8895939086294417,0.9027688345138442,788,0.9064220183486239,0.872791519434629,0.8892889288928892,566,0.02276350525126126,0.1831593783607533,0.9045333421805448,8,,,,,,,,,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,1,full_fine_tuning,cuda,bf16,339,0.8023598820058997,0.7841508438818566,0.7991064093947203,0.7828917649184622,0.625,0.7734466551382051,0.7547169811320755,0.851063829787234,0.8,94,0.8404907975460123,0.8726114649681529,0.85625,157,0.7857142857142857,0.625,0.6962025316455697,88,0.053880962386595434,0.2909136638877907,0.8562408685684204,5,15,3,6,11,66,184,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,2,full_fine_tuning,cuda,bf16,339,0.8672566371681416,0.8579054772652014,0.8678096980241528,0.8608497842828294,0.8390804597701149,0.8594171848901004,0.8333333333333334,0.851063829787234,0.8421052631578947,94,0.9215686274509803,0.8924050632911392,0.9067524115755627,158,0.8111111111111111,0.8390804597701149,0.8248587570621468,87,0.06022697212421792,0.21276735362732022,0.8300662636756897,4,15,3,6,11,66,161,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,3,full_fine_tuning,cuda,bf16,339,0.9056047197640118,0.9000600693905029,0.9059031145071612,0.8997671018158216,0.8390804597701149,0.8955669100255805,0.8301886792452831,0.9361702127659575,0.88,94,0.9358974358974359,0.9240506329113924,0.9299363057324841,158,0.948051948051948,0.8390804597701149,0.8902439024390244,87,0.08539378625453395,0.16639422585578853,0.8202109336853027,4,15,3,6,11,66,161,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,4,full_fine_tuning,cuda,bf16,339,0.8525073746312685,0.8431105347474827,0.8528212063925371,0.8402661044915193,0.7241379310344828,0.8334634402901258,0.7391304347826086,0.9042553191489362,0.8133971291866029,94,0.8924050632911392,0.8924050632911392,0.8924050632911392,158,0.9545454545454546,0.7241379310344828,0.8235294117647058,87,0.07693340627141403,0.24903995998824205,0.8856112957000732,6,15,3,6,11,66,207,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,5,full_fine_tuning,cuda,bf16,468,0.938034188034188,0.9240677169164,0.9377440331863919,0.9270452184126124,0.8662420382165605,0.923070590680995,0.8431372549019608,0.9148936170212766,0.8775510204081632,94,0.9645390070921985,0.8662420382165605,0.912751677852349,157,0.9644444444444444,1.0,0.9819004524886877,217,0.0727483979784525,0.0978019521040224,0.8831192255020142,5,15,3,6,11,66,168,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,context_sep_comment,256,3e-05,0.06,0.05,0.3,focal_loss,0.05,2.0,indobenchmark__indobert-base-p2__context_sep_comment__len256__lr3p0em05__warm0p06__wd0p05__drop0p3__focal_loss__ls0p05,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,ALL_OOF,full_fine_tuning,cuda,bf16,1824,0.8777412280701754,0.8736157798308991,0.8783940208197712,0.8769688639621132,0.8498233215547704,0.8731447853013119,0.7980952380952381,0.8914893617021277,0.842211055276382,470,0.9092088197146563,0.8895939086294417,0.8992944194996793,788,0.9109848484848485,0.8498233215547704,0.8793418647166362,566,0.024019462808051707,0.19591631991416197,0.8570349217931691,5,,,,,,,,,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,1,full_fine_tuning,cuda,bf16,339,0.855457227138643,0.8450221157240939,0.8560595036406151,0.847531145101657,0.8160919540229885,0.8457614388538607,0.797979797979798,0.8404255319148937,0.8186528497409327,94,0.9150326797385621,0.8860759493670886,0.9003215434083601,158,0.8160919540229885,0.8160919540229885,0.8160919540229885,87,0.11834787759809019,0.25309719922859775,0.9728238582611084,8,15,3,8,8,64,264,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,2,full_fine_tuning,cuda,bf16,339,0.8790560471976401,0.8745418981472173,0.8794290605513708,0.8773265310966026,0.8723404255319149,0.876232922190691,0.8282828282828283,0.8723404255319149,0.8497409326424871,94,0.9150326797385621,0.8860759493670886,0.9003215434083601,158,0.8735632183908046,0.8735632183908046,0.8735632183908046,87,0.11414426187146733,0.2295116774971259,0.9593350291252136,7,15,3,8,8,64,240,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,3,full_fine_tuning,cuda,bf16,339,0.8761061946902655,0.8728942407103326,0.8760582952425084,0.8721109660091907,0.8522727272727273,0.8716390206203235,0.8631578947368421,0.8723404255319149,0.8677248677248677,94,0.8860759493670886,0.89171974522293,0.8888888888888888,157,0.872093023255814,0.8522727272727273,0.8620689655172413,88,0.087345477578211,0.21380099496870125,0.963451623916626,8,15,3,8,8,64,264,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,4,full_fine_tuning,cuda,bf16,339,0.8348082595870207,0.82478601557905,0.8349521575382647,0.8267421186614702,0.7471264367816092,0.8204179515181812,0.7592592592592593,0.8723404255319149,0.8118811881188119,94,0.8888888888888888,0.8607594936708861,0.8745980707395499,158,0.8333333333333334,0.7471264367816092,0.7878787878787878,87,0.13762217733712317,0.29200609397130073,0.9718649387359619,8,15,3,8,8,64,264,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,5,full_fine_tuning,cuda,bf16,468,0.938034188034188,0.9238758315022161,0.9376101602826102,0.9241993043321136,0.8789808917197452,0.92369853904954,0.8571428571428571,0.8936170212765957,0.875,94,0.9583333333333334,0.8789808917197452,0.9169435215946844,157,0.9601769911504425,1.0,0.9796839729119639,217,0.053230119693992474,0.11079851301698014,0.990084707736969,9,15,3,8,8,64,264,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,42,ALL_OOF,full_fine_tuning,cuda,bf16,1824,0.8810307017543859,0.8774222067813864,0.8814410186352419,0.8804609299378404,0.8702127659574468,0.8783915558221832,0.8196392785571143,0.8702127659574468,0.8441692466460269,470,0.911957950065703,0.8807106598984772,0.8960619754680439,788,0.8936170212765957,0.8904593639575972,0.8920353982300885,566,0.09214079143120008,0.21213087524815116,0.9728255691333559,8,,,,,,,,,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,1,full_fine_tuning,cuda,bf16,339,0.8731563421828908,0.8640892994170946,0.8738671074510677,0.8679419828643896,0.8390804597701149,0.8650790649715946,0.82,0.8723404255319149,0.845360824742268,94,0.9337748344370861,0.8924050632911392,0.912621359223301,158,0.8295454545454546,0.8390804597701149,0.8342857142857143,87,0.09067402687747925,0.22130388759047595,0.9638304710388184,9,15,3,8,8,64,288,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,2,full_fine_tuning,cuda,bf16,339,0.8259587020648967,0.8231869097957141,0.8261946947351506,0.828875042606578,0.7840909090909091,0.8212464739681611,0.7567567567567568,0.8936170212765957,0.8195121951219512,94,0.8698630136986302,0.8089171974522293,0.8382838283828383,157,0.8414634146341463,0.7840909090909091,0.8117647058823529,88,0.08970167582365612,0.2675971749044327,0.9156603813171387,4,15,3,8,8,64,168,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,3,full_fine_tuning,cuda,bf16,339,0.8495575221238938,0.8463338822328783,0.8496228094463031,0.8467551617852983,0.8390804597701149,0.8466598878643906,0.8229166666666666,0.8404255319148937,0.8315789473684211,94,0.8662420382165605,0.8607594936708861,0.8634920634920635,158,0.8488372093023255,0.8390804597701149,0.8439306358381503,87,0.039145583424244644,0.2190884722581132,0.881371259689331,3,15,3,8,8,64,144,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,4,full_fine_tuning,cuda,bf16,339,0.8820058997050148,0.8709520886316467,0.8818155549295236,0.8728248991582852,0.7978723404255319,0.8673348192383734,0.8620689655172413,0.7978723404255319,0.8287292817679558,94,0.9299363057324841,0.9240506329113924,0.926984126984127,158,0.8210526315789474,0.896551724137931,0.8571428571428571,87,0.09830876042005941,0.21453684985561508,0.9609758257865906,7,15,3,8,8,64,240,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,5,full_fine_tuning,cuda,bf16,468,0.9166666666666666,0.8957180444759366,0.916361390435682,0.8986990107060576,0.8343949044585988,0.896466510377446,0.7864077669902912,0.8617021276595744,0.8223350253807107,94,0.9424460431654677,0.8343949044585988,0.8851351351351351,157,0.9601769911504425,1.0,0.9796839729119639,217,0.03933168680239951,0.13377337520195484,0.9559983611106873,4,15,3,8,8,64,154,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,52,ALL_OOF,full_fine_tuning,cuda,bf16,1824,0.8728070175438597,0.8691077680616036,0.873202372406981,0.8728215860008744,0.8531914893617021,0.8693686786241446,0.806841046277666,0.8531914893617021,0.8293691830403309,470,0.908,0.8642131979695431,0.8855656697009102,788,0.8838821490467937,0.901060070671378,0.8923884514435696,566,0.06576083835802575,0.20577981577677787,0.9370121953257343,4,,,,,,,,,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,1,full_fine_tuning,cuda,bf16,339,0.8082595870206489,0.7997582880240155,0.8097096538457955,0.8073566673647985,0.7727272727272727,0.8011252520614879,0.7452830188679245,0.8404255319148937,0.79,94,0.8943661971830986,0.8089171974522293,0.8494983277591973,157,0.7472527472527473,0.7727272727272727,0.7597765363128491,88,0.13469006213466678,0.30132496963239763,0.9421682953834534,5,15,3,8,8,64,192,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,2,full_fine_tuning,cuda,bf16,339,0.8761061946902655,0.871748137928547,0.8768183016618795,0.8803819654047652,0.8607594936708861,0.8736834560265401,0.8367346938775511,0.8723404255319149,0.8541666666666666,94,0.9379310344827586,0.8607594936708861,0.8976897689768977,158,0.8229166666666666,0.9080459770114943,0.8633879781420765,87,0.09760900215413362,0.2256466884541742,0.9737151861190796,7,15,3,8,8,64,240,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,3,full_fine_tuning,cuda,bf16,339,0.8820058997050148,0.8779534400382637,0.882311736237512,0.8817383883693309,0.8505747126436781,0.8771882948650439,0.8269230769230769,0.9148936170212766,0.8686868686868687,94,0.9205298013245033,0.879746835443038,0.8996763754045307,158,0.8809523809523809,0.8505747126436781,0.8654970760233918,87,0.07057027839629702,0.19063515753319196,0.9398839473724365,5,15,3,8,8,64,192,True,best_validation_state_restored,,,,,
indobenchmark/indobert-base-p2,base,comment_only,192,2e-05,0.1,0.01,0.1,weighted_cross_entropy,0.0,2.0,indobenchmark__indobert-base-p2__comment_only__len192__lr2p0em05__warm0p1__wd0p01__drop0p1__weighted_cross_entropy__ls0p0,94b4e0a82081fa57f227fcc2024d1ea89b57ac1f,62,4,full_fine_tuning,cuda,bf16,339,0.8289085545722714,0.8187856650345356,0.8315062231930856,0.828258484995764,0.8045977011494253,0.8222982994995911,0.7407407407407407,0.851063829787234,0.7920792079207921,94,0.9424460431654677,0.8291139240506329,0.8821548821548821,158,0.7608695652173914,0.8045977011494253,0.7821229050279329,87,0.12216254514930525,0.27780504371238746,0.9406610727310181,5,15,3,8,8,64,192,True,best_validation_state_restored,,,,,
