username,n_comments,n_valid_text_comments,positive_count,neutral_count,negative_count,positive_ratio,neutral_ratio,negative_ratio,dominant_sentiment,avg_sentiment_confidence,is_hcc_member,community,primary_brand,brand_label_auto,brand_combo,brand_confidence,degree,weighted_degree,betweenness,narrative_similarity_level
dipacahyadi,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9948698878288269,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
hazzzlee00,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.9815133412679037,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
boslightyr,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6198398470878601,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
badutbaper85,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9903776943683624,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
disoociated,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.8695119023323059,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
apriinnnn,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9941297769546509,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
elizaapriliaa,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.8778685629367828,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ssyaaaa00_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9875083565711975,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
oh.haewo0n_,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.9250907897949219,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
jerkstfu,1,1,0,0,1,0.0,0.0,1.0,Negative,0.971031129360199,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skinclub_ip4711,8,8,2,6,0,0.25,0.75,0.0,Neutral,0.9702625423669815,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pridaea,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9795536398887634,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nandtsyaap,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9850330948829651,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
talklessperso0n,2,2,0,0,2,0.0,0.0,1.0,Negative,0.7353897094726562,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ulfaaida_,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9938033819198608,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ciwicmiwiw,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.8604718148708344,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
atmaarutaala,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9890405535697937,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sff.cl0udi1e_,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,Positive,0.8649716973304749,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bsjnabbaaa,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9923736155033112,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
buuahnagaa,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9694743156433105,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
_0089qnn,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9936745166778564,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
deliemoo,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6037430167198181,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nathine6,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9116851389408112,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
vii.devi1,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.9947962760925293,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
veliyeeee,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9836261868476868,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nsyadtiazhra,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9924944639205933,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
my_duang0,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8419944643974304,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pcrjh,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.9709108273188273,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
seblakgoreng30,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9085415601730347,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beautifull_76,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.8036980926990509,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
joiabell,4,4,0,4,0,0.0,1.0,0.0,Neutral,0.664304107427597,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user0249756931,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.7842970788478851,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
niaaa_yekkk,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9228370189666748,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
innnicaww,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9798842668533325,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
iniisitiiee,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9954723715782166,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
stoberi_82,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7584359049797058,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
.atheuy,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9803594946861267,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
coniejai3,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9200184941291809,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
reviewpedas_r3c09m04x5100,5,5,5,0,0,1.0,0.0,0.0,Positive,0.9254400610923768,True,191,The Originote,The Originote,The Originote,High,4.0,3.2857142857142856,0.0,Medium
bentoow_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9898722171783447,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
username0629419430,1,1,1,0,0,1.0,0.0,0.0,Positive,0.8336072564125061,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
xxvanessa02,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8533014059066772,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rennn487,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9957340359687805,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
alshaandinie,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9808166325092316,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bibillllll02,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9669433832168579,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
iniaaaadella_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9850330948829651,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cantik_ip3598,8,8,2,4,2,0.25,0.5,0.25,Neutral,0.9408145099878311,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
indahf.n,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8711073398590088,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rakanurdiansyah6,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9928233623504639,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
seccecound,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9850330948829651,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
zaecra,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9952192902565002,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ltiva_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9876381158828735,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
idknththing,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9948311448097229,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
chillachillu,1,1,1,0,0,1.0,0.0,0.0,Positive,0.6826600432395935,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
m0odsitaaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9662783145904541,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
userr0052.0,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9252486824989319,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
chelsiemarsya,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.992235004901886,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nhdfkrnaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9540700912475586,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
egjfc,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9420003294944763,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
icarusfallse,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5742902755737305,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
606.raa,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9973918497562408,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mawww_10,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9835096001625061,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
chun0nsaaw,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9834290146827698,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aquariusgirl15,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9714094400405884,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
d333vw,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9099259376525879,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
syukikikuuu,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9598052501678467,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
shafaph,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8823369145393372,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dinosauruskuningg,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9932291507720947,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aureladian0,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9956063628196716,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ppeviiyyy,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8946707844734192,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
maumieayamlima,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8936195969581604,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ciiyyyss,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9963741898536682,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
usr14154,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9780112504959106,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
loveepiiphanyy,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9917880892753601,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ameliapjeww,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6715948581695557,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dainnty,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6732867360115051,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nrii537,1,1,0,0,1,0.0,0.0,1.0,Negative,0.818332850933075,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
fanynr.sliff,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9928542971611023,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
vnessaly,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9486355781555176,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kityyy.catlove,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8774582743644714,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
chrntnnfsh,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8126283288002014,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
donaaay_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9885644316673279,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aisss.mlq,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.7076485753059387,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
adl_lee,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9630337953567505,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
vicaa.ast,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9908030033111572,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
anitahermoso_,1,1,1,0,0,1.0,0.0,0.0,Positive,0.4514921307563782,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ellawati569,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5003221035003662,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
copapimunyenyo2,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9925429821014404,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
novwxyzzz_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9951751232147217,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dewiianggriani8,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9966909885406494,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
anisa.fatimah.f,7,7,2,4,1,0.2857142857142857,0.5714285714285714,0.14285714285714285,Neutral,0.7884225845336914,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
racun_ip3473,12,12,3,9,0,0.25,0.75,0.0,Neutral,0.8968061457077662,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
racun_ip6205,8,8,2,3,3,0.25,0.375,0.375,Mixed,0.8462124317884445,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
piachan9,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9946122169494629,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
4l_inn,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.966296911239624,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
amarapratiwii_18,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9922575950622559,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beutywithikaa,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9817837476730347,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowhunter_ip7986,8,8,3,4,1,0.375,0.5,0.125,Neutral,0.9161146059632301,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
boost.mood,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.7972730696201324,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
reviewpedas_r3c09m01x4727,5,5,5,0,0,1.0,0.0,0.0,Positive,0.9773477435111999,True,191,The Originote,The Originote,The Originote,High,4.0,3.2857142857142856,0.0,Medium
jklslsbiilah,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.995772659778595,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sin_4u_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9910358190536499,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
a_i892,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8937758207321167,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aiiyop,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9937272071838379,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
anisabeauty_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9463838338851929,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
zhenanissa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9808210134506226,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
hasyifa0070,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9459154605865479,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
reviewpedas_r3c09m00x7495,3,3,3,0,0,1.0,0.0,0.0,Positive,0.8996065855026245,True,191,The Originote,The Originote,The Originote,High,4.0,4.142857142857142,0.0,Medium
dewiiiii100410,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.5277472138404846,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
_xyck1514,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.9281830787658691,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sellonly_,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9337933361530304,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yennykumala1,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.994236409664154,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowup_ip5653,8,8,1,4,3,0.125,0.5,0.375,Neutral,0.8767546564340591,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
akuuu20506,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9750341773033142,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nrafynn_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9968075752258301,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nfhla_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9851176738739014,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bakolgedamg,1,1,0,0,1,0.0,0.0,1.0,Negative,0.6195489168167114,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
g.mkshh,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.960602343082428,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
reviewpedas_r3c09m03x3704,5,5,4,0,1,0.8,0.0,0.2,Positive,0.8048721432685852,True,191,The Originote,The Originote,The Originote,High,4.0,3.2857142857142856,0.0,Medium
ibukontrakann,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9951076507568359,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ollaasari,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9898694157600403,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
lely_mj18,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9836782217025757,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
frank.oceanzz,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9009097814559937,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aliashila,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9821649789810181,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nahana01_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9554527997970581,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aheng_anakbaik,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9923831820487976,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skinbestie_ip5105,8,8,2,5,1,0.25,0.625,0.125,Neutral,0.8871216103434563,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bdhstsrrr,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9797759056091309,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nabila.hoky,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
upil_sapi3u.s,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9437283873558044,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
missglow2219,3,3,3,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
riribiasaaja,3,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,Neutral,0.7822497089703878,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
i922010,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9214980006217957,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
tanmzh,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7348401546478271,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
theonlytiaaz,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9384975433349609,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
reviewpedas_r3c09m02x6779,5,5,4,0,1,0.8,0.0,0.2,Positive,0.9855656743049621,True,191,The Originote,The Originote,The Originote,High,4.0,3.2857142857142856,0.0,Medium
murnicomely0,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8442414999008179,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sshhaaha,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6369339227676392,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yetimaryani997,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9909805655479431,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kyyluvv0,1,1,1,0,0,1.0,0.0,0.0,Positive,0.954136312007904,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yayaaaaooxx,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8165013790130615,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
i2z4aa,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9280656576156616,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
auliarginaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9938644766807556,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
alfrziaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9895856976509094,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
watchuneedbru,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9943017959594727,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
nazwa26126,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.8141814470291138,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
anisttya,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9850330948829651,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
testiaman_r3c02m04x8847,5,5,5,0,0,1.0,0.0,0.0,Positive,0.9306512951850892,True,205,The Originote,The Originote,The Originote,High,4.0,3.2857142857142856,0.0,Medium
pehngueri,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8652436137199402,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
shiti054,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9867761731147766,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
niraaaaaaa14_,1,1,1,0,0,1.0,0.0,0.0,Positive,0.983020007610321,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
theoriginote,19,19,6,12,1,0.3157894736842105,0.631578947368421,0.05263157894736842,Neutral,0.8830177564370004,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
