candidate,sample_set,preprocessing_variant,threshold,n_reference_labeled,n_evaluated,coverage,macro_f1,weighted_f1,accuracy,balanced_accuracy,mcc,negative_recall,neutral_recall,min_per_class_recall,min_per_class_f1,log_loss,brier_score,ece,uncertain_or_no_text_labels_excluded,positive_precision,positive_recall,positive_f1,positive_support,neutral_precision,neutral_f1,neutral_support,negative_precision,negative_f1,negative_support,repeat,fold,reference_label_source,modeling_mode,notes
model_A,development_cv,social_normalized,,92,92,1.0,0.46107369996258885,0.46506855999609625,0.4673913043478261,0.47005504216532845,0.1869851248861845,0.35714285714285715,0.4878048780487805,0.35714285714285715,0.4166666666666667,2.0750226678054164,0.652615738519318,0.17859752836336032,0,0.40625,0.5652173913043478,0.4727272727272727,23,0.5,0.49382716049382713,41,0.5,0.4166666666666667,28,3,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,social_normalized,,92,92,1.0,0.46967984934086626,0.4389265536723163,0.4891304347826087,0.5506993889814674,0.31497275691621296,0.7857142857142857,0.17073170731707318,0.17073170731707318,0.28,2.435223275055821,0.7271885269408089,0.32825301052735156,0,0.4444444444444444,0.6956521739130435,0.5423728813559322,23,0.7777777777777778,0.28,41,0.46808510638297873,0.5866666666666667,28,3,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,social_normalized,,92,92,1.0,0.5042751526840245,0.4884365435411514,0.5108695652173914,0.5594101903751957,0.3284953787163141,0.7142857142857143,0.2682926829268293,0.2682926829268293,0.4,1.9724888559829592,0.6023141353553624,0.1428090327446055,0,0.42105263157894735,0.6956521739130435,0.5245901639344263,23,0.7857142857142857,0.4,41,0.5,0.5882352941176471,28,3,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,social_normalized,,92,92,1.0,0.7208471285917534,0.7441274040170868,0.75,0.7154092814220068,0.6096860963281615,0.6785714285714286,0.9024390243902439,0.5652173913043478,0.6046511627906976,1.0834482379472596,0.37651040232275945,0.09318560088466209,0,0.65,0.5652173913043478,0.6046511627906976,23,0.7872340425531915,0.8409090909090909,41,0.76,0.7169811320754716,28,3,2,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,social_normalized,,92,92,1.0,0.42183198201611477,0.42388009791421644,0.42391304347826086,0.42480937231732563,0.11334181660427521,0.35714285714285715,0.43902439024390244,0.35714285714285715,0.41509433962264153,2.0555974548188702,0.6339725345022897,0.17339746333948003,0,0.36666666666666664,0.4782608695652174,0.41509433962264153,23,0.42857142857142855,0.43373493975903615,41,0.5,0.4166666666666667,28,3,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,social_normalized,,92,92,1.0,0.48561930783242263,0.43541013304823,0.5108695652173914,0.5949982325910216,0.36189162840174594,0.75,0.12195121951219512,0.12195121951219512,0.20833333333333334,2.692023814440431,0.6646362672516272,0.255866890280903,0,0.5526315789473685,0.9130434782608695,0.6885245901639344,23,0.7142857142857143,0.20833333333333334,41,0.44680851063829785,0.56,28,3,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,social_normalized,,92,92,1.0,0.5328523328523328,0.4982558504297635,0.5434782608695652,0.6130258041710852,0.38199747342751333,0.75,0.21951219512195122,0.21951219512195122,0.32727272727272727,2.0194983197343435,0.553153796573291,0.07300433719395116,0,0.5,0.8695652173913043,0.6349206349206349,23,0.6428571428571429,0.32727272727272727,41,0.5526315789473685,0.6363636363636364,28,3,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,social_normalized,,92,92,1.0,0.5998483771618099,0.600710423040079,0.5978260869565217,0.6015881432106247,0.39225723644015353,0.6785714285714286,0.5609756097560976,0.5609756097560976,0.5671641791044776,1.3411913240119084,0.5294852035683008,0.08963767547199529,0,0.6842105263157895,0.5652173913043478,0.6190476190476191,23,0.6764705882352942,0.6133333333333333,41,0.48717948717948717,0.5671641791044776,28,3,3,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,social_normalized,,93,93,1.0,0.4523299198221799,0.4591125553873981,0.46236559139784944,0.46418892760356173,0.18562768542973795,0.32142857142857145,0.4878048780487805,0.32142857142857145,0.35294117647058826,2.010109958658442,0.6226091683617492,0.14895823423815424,0,0.42424242424242425,0.5833333333333334,0.49122807017543857,24,0.5405405405405406,0.5128205128205128,41,0.391304347826087,0.35294117647058826,28,4,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,social_normalized,,93,93,1.0,0.40329843521332887,0.3648505844799599,0.43010752688172044,0.49482191250483937,0.23042163475012836,0.6785714285714286,0.0975609756097561,0.0975609756097561,0.1702127659574468,2.4771169540630016,0.7731925161361276,0.3655822793564886,0,0.4358974358974359,0.7083333333333334,0.5396825396825397,24,0.6666666666666666,0.1702127659574468,41,0.3958333333333333,0.5,28,4,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,social_normalized,,93,93,1.0,0.4330175210902012,0.4015507316154152,0.45161290322580644,0.5130662020905924,0.2552976185104341,0.6428571428571429,0.14634146341463414,0.14634146341463414,0.24,1.87962150385806,0.6069211270423842,0.19258395373379966,0,0.4186046511627907,0.75,0.5373134328358209,24,0.6666666666666666,0.24,41,0.43902439024390244,0.5217391304347826,28,4,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,social_normalized,,93,93,1.0,0.6462700022537751,0.6773248416904767,0.6881720430107527,0.6520034843205574,0.5191591967329767,0.42857142857142855,0.9024390243902439,0.42857142857142855,0.5,0.9812012704631037,0.4223606636031491,0.11178278931778787,0,0.5555555555555556,0.625,0.5882352941176471,24,0.8043478260869565,0.8505747126436781,41,0.6,0.5,28,4,1,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,social_normalized,,92,92,1.0,0.5649467649467649,0.5663764555068902,0.5652173913043478,0.5785992021410897,0.3496541806619528,0.5714285714285714,0.5121951219512195,0.5121951219512195,0.5454545454545454,2.0267849976108887,0.5884310192389788,0.16055273426572175,0,0.46875,0.6521739130434783,0.5454545454545454,23,0.6363636363636364,0.5675675675675675,41,0.5925925925925926,0.5818181818181818,28,4,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,social_normalized,,92,92,1.0,0.4692973930322469,0.4156437785772441,0.5,0.5868681512902085,0.355283272838595,0.75,0.0975609756097561,0.0975609756097561,0.17391304347826086,2.7632031909063848,0.7018972540081738,0.3063356617251787,0,0.5526315789473685,0.9130434782608695,0.6885245901639344,23,0.8,0.17391304347826086,41,0.42857142857142855,0.5454545454545454,28,4,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,social_normalized,,92,92,1.0,0.5585016835016835,0.5387708607817303,0.5652173913043478,0.6255112861687623,0.4219722755653885,0.7142857142857143,0.2926829268292683,0.2926829268292683,0.4444444444444444,2.0460110770566953,0.5514059927166339,0.10442046580351799,0,0.4878048780487805,0.8695652173913043,0.625,23,0.9230769230769231,0.4444444444444444,41,0.5263157894736842,0.6060606060606061,28,4,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,social_normalized,,92,92,1.0,0.683865004055915,0.69713325956954,0.6956521739130435,0.684896227844266,0.5333950486764957,0.7142857142857143,0.7317073170731707,0.6086956521739131,0.6363636363636364,1.2412206590657207,0.41245280475973234,0.06831298762895074,0,0.6666666666666666,0.6086956521739131,0.6363636363636364,23,0.7894736842105263,0.759493670886076,41,0.6060606060606061,0.6557377049180327,28,4,2,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,social_normalized,,92,92,1.0,0.3841269841269841,0.4123188405797102,0.42391304347826086,0.3880346412159774,0.09148523868103187,0.25,0.6097560975609756,0.25,0.2857142857142857,1.7215462188923756,0.664475724780672,0.19973874174141604,0,0.3181818181818182,0.30434782608695654,0.3111111111111111,23,0.5102040816326531,0.5555555555555556,41,0.3333333333333333,0.2857142857142857,28,4,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,social_normalized,,92,92,1.0,0.5387593794226815,0.5222946685753493,0.5434782608695652,0.593937787203959,0.38286970400864756,0.75,0.2926829268292683,0.2926829268292683,0.4444444444444444,2.330444223349832,0.6768765257253108,0.23995826229417627,0,0.5,0.7391304347826086,0.5964912280701754,23,0.9230769230769231,0.4444444444444444,41,0.4666666666666667,0.5753424657534246,28,4,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,social_normalized,,92,92,1.0,0.5431543484301194,0.5405736194836731,0.5434782608695652,0.5762510730697369,0.35532809951997446,0.6428571428571429,0.3902439024390244,0.3902439024390244,0.5245901639344263,1.759879091230142,0.5769433005481707,0.11114680243355901,0,0.4444444444444444,0.6956521739130435,0.5423728813559322,23,0.8,0.5245901639344263,41,0.5,0.5625,28,4,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,social_normalized,,92,92,1.0,0.5971693940734188,0.6264923818497651,0.6304347826086957,0.5943796394485684,0.4229720472100394,0.5,0.8048780487804879,0.4782608695652174,0.49122807017543857,1.1229667918100918,0.44708336975417534,0.09812189632993021,0,0.5789473684210527,0.4782608695652174,0.5238095238095238,23,0.75,0.7764705882352941,41,0.4827586206896552,0.49122807017543857,28,4,3,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,social_normalized,,93,93,1.0,0.4446517068365808,0.4597138110827458,0.46236559139784944,0.44492837785520717,0.16601338087373618,0.35714285714285715,0.5609756097560976,0.35714285714285715,0.38461538461538464,1.7507427920702439,0.6375664203017192,0.1457443079766911,0,0.4,0.4166666666666667,0.40816326530612246,24,0.5227272727272727,0.5411764705882353,41,0.4166666666666667,0.38461538461538464,28,5,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,social_normalized,,93,93,1.0,0.5286515953182619,0.5026755005249629,0.5376344086021505,0.5912214479287651,0.3735020117794735,0.8214285714285714,0.24390243902439024,0.24390243902439024,0.37037037037037035,2.529077898452313,0.6807488855696339,0.3017959990977539,0,0.5483870967741935,0.7083333333333334,0.6181818181818182,24,0.7692307692307693,0.37037037037037035,41,0.46938775510204084,0.5974025974025974,28,5,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,social_normalized,,93,93,1.0,0.5319491651503186,0.5083086269215533,0.5376344086021505,0.5874467673248162,0.35912553524904045,0.7857142857142857,0.2682926829268293,0.2682926829268293,0.38596491228070173,1.774397886412696,0.5665052372959363,0.11566234552545779,0,0.53125,0.7083333333333334,0.6071428571428571,24,0.6875,0.38596491228070173,41,0.4888888888888889,0.6027397260273972,28,5,1,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,social_normalized,,93,93,1.0,0.629557347997603,0.6581792202908106,0.6666666666666666,0.6295973674022455,0.4818067087016148,0.6428571428571429,0.8292682926829268,0.4166666666666667,0.4878048780487805,1.0738599068544925,0.4753111825831272,0.043515417642006,0,0.5882352941176471,0.4166666666666667,0.4878048780487805,24,0.7555555555555555,0.7906976744186046,41,0.5806451612903226,0.6101694915254238,28,5,1,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,social_normalized,,92,92,1.0,0.49572521139150555,0.5109323466876496,0.5108695652173914,0.49739938393172745,0.24561738629693103,0.42857142857142855,0.5853658536585366,0.42857142857142855,0.4489795918367347,1.8323848682551842,0.6402100380480663,0.16492690070954463,0,0.4230769230769231,0.4782608695652174,0.4489795918367347,23,0.5853658536585366,0.5853658536585366,41,0.48,0.4528301886792453,28,5,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,social_normalized,,92,92,1.0,0.4401439482961222,0.40201824579778267,0.4673913043478261,0.5396152098166945,0.30164585137891087,0.7142857142857143,0.12195121951219512,0.12195121951219512,0.21739130434782608,2.4065149251515443,0.7580832395004957,0.3059158486342861,0,0.43902439024390244,0.782608695652174,0.5625,23,1.0,0.21739130434782608,41,0.43478260869565216,0.5405405405405406,28,5,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,social_normalized,,92,92,1.0,0.5171506734006734,0.5061106993851558,0.5217391304347826,0.5701282633944352,0.3527718310876421,0.6785714285714286,0.2926829268292683,0.2926829268292683,0.4444444444444444,1.783768863241509,0.5993446472787274,0.14003580051102343,0,0.4146341463414634,0.7391304347826086,0.53125,23,0.9230769230769231,0.4444444444444444,41,0.5,0.5757575757575758,28,5,2,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,social_normalized,,92,92,1.0,0.5833333333333334,0.6025197628458497,0.6086956521739131,0.5807074685653689,0.38671759772004477,0.4642857142857143,0.7560975609756098,0.4642857142857143,0.5,1.2223395401676886,0.5027732148952885,0.08277572146451916,0,0.5714285714285714,0.5217391304347826,0.5454545454545454,23,0.6595744680851063,0.7045454545454546,41,0.5416666666666666,0.5,28,5,2,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
model_A,development_cv,social_normalized,,92,92,1.0,0.47171374764595103,0.4746548759518546,0.4782608695652174,0.4909104681108923,0.22004306718840033,0.35714285714285715,0.4634146341463415,0.35714285714285715,0.4,2.178132723168759,0.5975768752061802,0.15560446326920693,0,0.4166666666666667,0.6521739130434783,0.5084745762711864,23,0.5588235294117647,0.5066666666666667,41,0.45454545454545453,0.4,28,5,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_B,development_cv,social_normalized,,92,92,1.0,0.44597574925646305,0.4021968905732446,0.4673913043478261,0.5447911932535474,0.29530556478439407,0.6428571428571429,0.12195121951219512,0.12195121951219512,0.2127659574468085,2.6346067518415643,0.7141389928708574,0.3313547125003732,0,0.5128205128205128,0.8695652173913043,0.6451612903225806,23,0.8333333333333334,0.2127659574468085,41,0.3829787234042553,0.48,28,5,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
ensemble_transformer_A0.50_B0.50,development_cv,social_normalized,,92,92,1.0,0.4929453262786596,0.47659305268000923,0.5,0.5578573953441398,0.327249064367164,0.5357142857142857,0.2682926829268293,0.2682926829268293,0.4074074074074074,2.1284886574629245,0.569859838881943,0.147619936201248,0,0.425531914893617,0.8695652173913043,0.5714285714285714,23,0.8461538461538461,0.4074074074074074,41,0.46875,0.5,28,5,3,human_adjudicated_label,HUMAN_VALIDATED,Repeated CV over human_adjudicated_label.
model_C_pseudo_label_experiment,development_cv,social_normalized,,92,92,1.0,0.6814102564102563,0.6919523411371238,0.6956521739130435,0.6940615058324496,0.5365657069226585,0.5,0.7560975609756098,0.5,0.5384615384615384,1.1490497875074772,0.37570654140523513,0.11648788139339145,0,0.6551724137931034,0.8260869565217391,0.7307692307692307,23,0.7948717948717948,0.775,41,0.5833333333333334,0.5384615384615384,28,5,3,human_adjudicated_label,HUMAN_VALIDATED,Model C is trained inside each fold on human_adjudicated_label.
