Id,Label,Source,Target,Type,Weight,edge_weight_raw,edge_visual_weight,edge_confidence_rank,edge_visual_opacity,edge_type,original_edge_type,is_ambiguous_assignment,is_ambiguous_association,raw_account_count,fractional_account_count,shared_video_count,shared_video_context_count,verified_direct_interaction_count,temporal_mass_comment_count,temporal_pair_count,hcc_account_count,hcc_comment_count
E000075,Observed: HCC_150 -> MASS_HCC_150_Observed_Community_Mass_Temporal_Association_Positive,HCC_150,MASS_HCC_150_Observed_Community_Mass_Temporal_Association_Positive,Directed,4.9344739331306915,138.0,4.9344739331306915,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,138,138.0,138,138.0,0,141,213,0.0,0.0
E000076,Verified: HCC_150 -> MASS_HCC_150_Verified_Community_Mass_Direct_Interaction_Mixed,HCC_150,MASS_HCC_150_Verified_Community_Mass_Direct_Interaction_Mixed,Directed,0.6931471805599453,1.0,0.6931471805599453,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,1,1.0,2,2.0,2,0,0,0.0,0.0
E000077,Verified: HCC_150 -> MASS_HCC_150_Verified_Community_Mass_Direct_Interaction_Positive,HCC_150,MASS_HCC_150_Verified_Community_Mass_Direct_Interaction_Positive,Directed,1.0986122886681098,2.0,1.0986122886681098,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,2,2.0,4,4.0,4,0,0,0.0,0.0
E000078,Ambiguous: HCC_16 -> MASS_HCC_16_Ambiguous_Community_Mass_Association_Mixed,HCC_16,MASS_HCC_16_Ambiguous_Community_Mass_Association_Mixed,Directed,2.727823719448382,14.2995546395469,2.727823719448382,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,100,14.2995546395469,101,101.0,0,0,0,0.0,0.0
E000079,Ambiguous: HCC_16 -> MASS_HCC_16_Ambiguous_Community_Mass_Association_Negative,HCC_16,MASS_HCC_16_Ambiguous_Community_Mass_Association_Negative,Directed,4.360309861800824,77.2813870769753,4.360309861800824,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,343,77.2813870769753,346,346.0,0,0,0,0.0,0.0
E000080,Ambiguous: HCC_16 -> MASS_HCC_16_Ambiguous_Community_Mass_Association_Neutral,HCC_16,MASS_HCC_16_Ambiguous_Community_Mass_Association_Neutral,Directed,5.302601731523434,199.8587111976431,5.302601731523434,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,924,199.8587111976431,941,941.0,0,0,0,0.0,0.0
E000081,Ambiguous: HCC_16 -> MASS_HCC_16_Ambiguous_Community_Mass_Association_Positive,HCC_16,MASS_HCC_16_Ambiguous_Community_Mass_Association_Positive,Directed,4.663165655414281,104.97101946041575,4.663165655414281,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,431,104.97101946041575,434,434.0,0,0,0,0.0,0.0
E000082,Observed: HCC_16 -> MASS_HCC_16_Observed_Community_Mass_Temporal_Association_Mixed,HCC_16,MASS_HCC_16_Observed_Community_Mass_Temporal_Association_Mixed,Directed,1.0986122886681098,2.0,1.0986122886681098,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,2,2.0,2,2.0,0,4,19,0.0,0.0
E000083,Observed: HCC_16 -> MASS_HCC_16_Observed_Community_Mass_Temporal_Association_Negative,HCC_16,MASS_HCC_16_Observed_Community_Mass_Temporal_Association_Negative,Directed,2.3978952727983707,10.0,2.3978952727983707,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,10,10.0,10,10.0,0,12,53,0.0,0.0
E000084,Observed: HCC_16 -> MASS_HCC_16_Observed_Community_Mass_Temporal_Association_Neutral,HCC_16,MASS_HCC_16_Observed_Community_Mass_Temporal_Association_Neutral,Directed,1.791759469228055,5.0,1.791759469228055,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,5,5.0,6,6.0,0,5,22,0.0,0.0
E000085,Observed: HCC_16 -> MASS_HCC_16_Observed_Community_Mass_Temporal_Association_Positive,HCC_16,MASS_HCC_16_Observed_Community_Mass_Temporal_Association_Positive,Directed,1.3862943611198906,3.0,1.3862943611198906,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,3,3.0,3,3.0,0,3,15,0.0,0.0
E000086,Ambiguous: HCC_168 -> MASS_HCC_168_Ambiguous_Community_Mass_Association_Mixed,HCC_168,MASS_HCC_168_Ambiguous_Community_Mass_Association_Mixed,Directed,1.9887751958285473,6.3065791509831755,1.9887751958285473,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,57,6.3065791509831755,57,57.0,0,0,0,0.0,0.0
E000087,Ambiguous: HCC_168 -> MASS_HCC_168_Ambiguous_Community_Mass_Association_Negative,HCC_168,MASS_HCC_168_Ambiguous_Community_Mass_Association_Negative,Directed,1.7085385978757084,4.520887342791368,1.7085385978757084,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,29,4.520887342791368,29,29.0,0,0,0,0.0,0.0
E000088,Ambiguous: HCC_168 -> MASS_HCC_168_Ambiguous_Community_Mass_Association_Neutral,HCC_168,MASS_HCC_168_Ambiguous_Community_Mass_Association_Neutral,Directed,3.572083905242926,34.59068353816806,3.572083905242926,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,214,34.59068353816806,215,215.0,0,0,0,0.0,0.0
E000089,Ambiguous: HCC_168 -> MASS_HCC_168_Ambiguous_Community_Mass_Association_Positive,HCC_168,MASS_HCC_168_Ambiguous_Community_Mass_Association_Positive,Directed,2.02021496629384,6.539945593622065,2.02021496629384,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,43,6.539945593622065,43,43.0,0,0,0,0.0,0.0
E000090,Ambiguous: HCC_17 -> MASS_HCC_17_Ambiguous_Community_Mass_Association_Mixed,HCC_17,MASS_HCC_17_Ambiguous_Community_Mass_Association_Mixed,Directed,3.402115787902593,29.027564843137597,3.402115787902593,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,202,29.027564843137597,223,223.0,0,0,0,0.0,0.0
E000091,Ambiguous: HCC_17 -> MASS_HCC_17_Ambiguous_Community_Mass_Association_Negative,HCC_17,MASS_HCC_17_Ambiguous_Community_Mass_Association_Negative,Directed,4.703149370931587,109.29398271147497,4.703149370931587,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,467,109.29398271147497,475,475.0,0,0,0,0.0,0.0
E000092,Ambiguous: HCC_17 -> MASS_HCC_17_Ambiguous_Community_Mass_Association_Neutral,HCC_17,MASS_HCC_17_Ambiguous_Community_Mass_Association_Neutral,Directed,5.782067606817794,323.4292896388098,5.782067606817794,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,1457,323.4292896388098,1499,1499.0,0,0,0,0.0,0.0
E000093,Ambiguous: HCC_17 -> MASS_HCC_17_Ambiguous_Community_Mass_Association_Positive,HCC_17,MASS_HCC_17_Ambiguous_Community_Mass_Association_Positive,Directed,4.871473105503397,129.51303482659486,4.871473105503397,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,509,129.51303482659486,522,522.0,0,0,0,0.0,0.0
E000094,Observed: HCC_17 -> MASS_HCC_17_Observed_Community_Mass_Temporal_Association_Mixed,HCC_17,MASS_HCC_17_Observed_Community_Mass_Temporal_Association_Mixed,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,1,0.0,0.0
E000095,Observed: HCC_17 -> MASS_HCC_17_Observed_Community_Mass_Temporal_Association_Negative,HCC_17,MASS_HCC_17_Observed_Community_Mass_Temporal_Association_Negative,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,1,0.0,0.0
E000096,Observed: HCC_17 -> MASS_HCC_17_Observed_Community_Mass_Temporal_Association_Neutral,HCC_17,MASS_HCC_17_Observed_Community_Mass_Temporal_Association_Neutral,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,5,0.0,0.0
E000097,Observed: HCC_17 -> MASS_HCC_17_Observed_Community_Mass_Temporal_Association_Positive,HCC_17,MASS_HCC_17_Observed_Community_Mass_Temporal_Association_Positive,Directed,1.6094379124341003,4.0,1.6094379124341003,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,4,4.0,4,4.0,0,4,14,0.0,0.0
E000098,Verified: HCC_17 -> MASS_HCC_17_Verified_Community_Mass_Direct_Interaction_Mixed,HCC_17,MASS_HCC_17_Verified_Community_Mass_Direct_Interaction_Mixed,Directed,0.6931471805599453,1.0,0.6931471805599453,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,1,1.0,2,2.0,2,0,0,0.0,0.0
E000099,Ambiguous: HCC_18 -> MASS_HCC_18_Ambiguous_Community_Mass_Association_Mixed,HCC_18,MASS_HCC_18_Ambiguous_Community_Mass_Association_Mixed,Directed,2.7250727342696193,14.25752363133942,2.7250727342696193,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,87,14.25752363133942,87,87.0,0,0,0,0.0,0.0
E000100,Ambiguous: HCC_18 -> MASS_HCC_18_Ambiguous_Community_Mass_Association_Negative,HCC_18,MASS_HCC_18_Ambiguous_Community_Mass_Association_Negative,Directed,4.048191858940189,56.293768116987934,4.048191858940189,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,243,56.293768116987934,244,244.0,0,0,0,0.0,0.0
E000101,Ambiguous: HCC_18 -> MASS_HCC_18_Ambiguous_Community_Mass_Association_Neutral,HCC_18,MASS_HCC_18_Ambiguous_Community_Mass_Association_Neutral,Directed,5.084181953952172,160.4478134567531,5.084181953952172,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,767,160.4478134567531,768,768.0,0,0,0,0.0,0.0
E000102,Ambiguous: HCC_18 -> MASS_HCC_18_Ambiguous_Community_Mass_Association_Positive,HCC_18,MASS_HCC_18_Ambiguous_Community_Mass_Association_Positive,Directed,5.061629389169537,156.84750191179725,5.061629389169537,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,428,156.84750191179725,428,428.0,0,0,0,0.0,0.0
E000103,Observed: HCC_18 -> MASS_HCC_18_Observed_Community_Mass_Temporal_Association_Negative,HCC_18,MASS_HCC_18_Observed_Community_Mass_Temporal_Association_Negative,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,2,0.0,0.0
E000104,Observed: HCC_18 -> MASS_HCC_18_Observed_Community_Mass_Temporal_Association_Positive,HCC_18,MASS_HCC_18_Observed_Community_Mass_Temporal_Association_Positive,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,3,0.0,0.0
E000105,Verified: HCC_18 -> MASS_HCC_18_Verified_Community_Mass_Direct_Interaction_Mixed,HCC_18,MASS_HCC_18_Verified_Community_Mass_Direct_Interaction_Mixed,Directed,0.6931471805599453,1.0,0.6931471805599453,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,1,1.0,2,2.0,2,0,0,0.0,0.0
E000106,Ambiguous: HCC_180 -> MASS_HCC_180_Ambiguous_Community_Mass_Association_Mixed,HCC_180,MASS_HCC_180_Ambiguous_Community_Mass_Association_Mixed,Directed,2.5109337344949787,11.316424963924964,2.5109337344949787,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,76,11.316424963924964,76,76.0,0,0,0,0.0,0.0
E000107,Ambiguous: HCC_180 -> MASS_HCC_180_Ambiguous_Community_Mass_Association_Negative,HCC_180,MASS_HCC_180_Ambiguous_Community_Mass_Association_Negative,Directed,3.4632198258438693,30.91958674280656,3.4632198258438693,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,166,30.91958674280656,166,166.0,0,0,0,0.0,0.0
E000108,Ambiguous: HCC_180 -> MASS_HCC_180_Ambiguous_Community_Mass_Association_Neutral,HCC_180,MASS_HCC_180_Ambiguous_Community_Mass_Association_Neutral,Directed,4.72334462772588,111.54404180271054,4.72334462772588,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,591,111.54404180271054,594,594.0,0,0,0,0.0,0.0
E000109,Ambiguous: HCC_180 -> MASS_HCC_180_Ambiguous_Community_Mass_Association_Positive,HCC_180,MASS_HCC_180_Ambiguous_Community_Mass_Association_Positive,Directed,3.4687842414280055,31.097695665187924,3.4687842414280055,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,170,31.097695665187924,171,171.0,0,1,7,0.0,0.0
E000110,Observed: HCC_180 -> MASS_HCC_180_Observed_Community_Mass_Temporal_Association_Mixed,HCC_180,MASS_HCC_180_Observed_Community_Mass_Temporal_Association_Mixed,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,7,0.0,0.0
E000111,Observed: HCC_180 -> MASS_HCC_180_Observed_Community_Mass_Temporal_Association_Neutral,HCC_180,MASS_HCC_180_Observed_Community_Mass_Temporal_Association_Neutral,Directed,1.3862943611198906,3.0,1.3862943611198906,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,3,3.0,3,3.0,0,3,21,0.0,0.0
E000112,Observed: HCC_180 -> MASS_HCC_180_Observed_Community_Mass_Temporal_Association_Positive,HCC_180,MASS_HCC_180_Observed_Community_Mass_Temporal_Association_Positive,Directed,1.0986122886681098,2.0,1.0986122886681098,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,2,2.0,2,2.0,0,2,8,0.0,0.0
E000113,Ambiguous: HCC_181 -> MASS_HCC_181_Ambiguous_Community_Mass_Association_Mixed,HCC_181,MASS_HCC_181_Ambiguous_Community_Mass_Association_Mixed,Directed,2.4478900714005762,10.563921911421911,2.4478900714005762,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,82,10.563921911421911,82,82.0,0,0,0,0.0,0.0
E000114,Ambiguous: HCC_181 -> MASS_HCC_181_Ambiguous_Community_Mass_Association_Negative,HCC_181,MASS_HCC_181_Ambiguous_Community_Mass_Association_Negative,Directed,3.5764746346122287,34.7472961678844,3.5764746346122287,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,216,34.7472961678844,221,221.0,0,0,0,0.0,0.0
E000115,Ambiguous: HCC_181 -> MASS_HCC_181_Ambiguous_Community_Mass_Association_Neutral,HCC_181,MASS_HCC_181_Ambiguous_Community_Mass_Association_Neutral,Directed,4.6063493225261976,99.11798319929125,4.6063493225261976,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,605,99.11798319929125,629,629.0,0,0,0,0.0,0.0
E000116,Ambiguous: HCC_181 -> MASS_HCC_181_Ambiguous_Community_Mass_Association_Positive,HCC_181,MASS_HCC_181_Ambiguous_Community_Mass_Association_Positive,Directed,3.61435290547945,36.127313269805526,3.61435290547945,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,225,36.127313269805526,227,227.0,0,0,0,0.0,0.0
E000117,Ambiguous: HCC_182 -> MASS_HCC_182_Ambiguous_Community_Mass_Association_Mixed,HCC_182,MASS_HCC_182_Ambiguous_Community_Mass_Association_Mixed,Directed,2.1092032160690874,7.24167183607586,2.1092032160690874,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,47,7.24167183607586,50,50.0,0,0,0,0.0,0.0
E000118,Ambiguous: HCC_182 -> MASS_HCC_182_Ambiguous_Community_Mass_Association_Negative,HCC_182,MASS_HCC_182_Ambiguous_Community_Mass_Association_Negative,Directed,2.751675998582722,14.668870895186684,2.751675998582722,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,52,14.668870895186684,52,52.0,0,0,0,0.0,0.0
E000119,Ambiguous: HCC_182 -> MASS_HCC_182_Ambiguous_Community_Mass_Association_Neutral,HCC_182,MASS_HCC_182_Ambiguous_Community_Mass_Association_Neutral,Directed,3.6189318795222833,36.29770809256103,3.6189318795222833,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,138,36.29770809256103,139,139.0,0,0,0,0.0,0.0
E000120,Ambiguous: HCC_182 -> MASS_HCC_182_Ambiguous_Community_Mass_Association_Positive,HCC_182,MASS_HCC_182_Ambiguous_Community_Mass_Association_Positive,Directed,3.0184498137453253,19.4595509738463,3.0184498137453253,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,75,19.4595509738463,80,80.0,0,0,0,0.0,0.0
E000121,Observed: HCC_182 -> MASS_HCC_182_Observed_Community_Mass_Temporal_Association_Negative,HCC_182,MASS_HCC_182_Observed_Community_Mass_Temporal_Association_Negative,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,1,0.0,0.0
E000122,Verified: HCC_182 -> MASS_HCC_182_Verified_Community_Mass_Direct_Interaction_Mixed,HCC_182,MASS_HCC_182_Verified_Community_Mass_Direct_Interaction_Mixed,Directed,0.6931471805599453,1.0,0.6931471805599453,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,1,1.0,2,2.0,2,0,0,0.0,0.0
E000123,Ambiguous: HCC_183 -> MASS_HCC_183_Ambiguous_Community_Mass_Association_Mixed,HCC_183,MASS_HCC_183_Ambiguous_Community_Mass_Association_Mixed,Directed,2.562767612152248,11.971668228572254,2.562767612152248,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,76,11.971668228572254,76,76.0,0,0,0,0.0,0.0
E000124,Ambiguous: HCC_183 -> MASS_HCC_183_Ambiguous_Community_Mass_Association_Negative,HCC_183,MASS_HCC_183_Ambiguous_Community_Mass_Association_Negative,Directed,4.2661090114350255,70.2438864626945,4.2661090114350255,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,274,70.2438864626945,274,274.0,0,0,0,0.0,0.0
E000125,Ambiguous: HCC_183 -> MASS_HCC_183_Ambiguous_Community_Mass_Association_Neutral,HCC_183,MASS_HCC_183_Ambiguous_Community_Mass_Association_Neutral,Directed,4.872737869067062,129.6782073877275,4.872737869067062,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,535,129.6782073877275,538,538.0,0,0,0,0.0,0.0
E000126,Ambiguous: HCC_183 -> MASS_HCC_183_Ambiguous_Community_Mass_Association_Positive,HCC_183,MASS_HCC_183_Ambiguous_Community_Mass_Association_Positive,Directed,4.822055696197695,123.22018745638681,4.822055696197695,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,379,123.22018745638681,379,379.0,0,0,0,0.0,0.0
E000127,Observed: HCC_183 -> MASS_HCC_183_Observed_Community_Mass_Temporal_Association_Mixed,HCC_183,MASS_HCC_183_Observed_Community_Mass_Temporal_Association_Mixed,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,2,12,0.0,0.0
E000128,Observed: HCC_183 -> MASS_HCC_183_Observed_Community_Mass_Temporal_Association_Neutral,HCC_183,MASS_HCC_183_Observed_Community_Mass_Temporal_Association_Neutral,Directed,1.6094379124341003,4.0,1.6094379124341003,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,4,4.0,4,4.0,0,4,9,0.0,0.0
E000129,Observed: HCC_183 -> MASS_HCC_183_Observed_Community_Mass_Temporal_Association_Positive,HCC_183,MASS_HCC_183_Observed_Community_Mass_Temporal_Association_Positive,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,6,0.0,0.0
E000130,Verified: HCC_183 -> MASS_HCC_183_Verified_Community_Mass_Direct_Interaction_Mixed,HCC_183,MASS_HCC_183_Verified_Community_Mass_Direct_Interaction_Mixed,Directed,1.3862943611198906,3.0,1.3862943611198906,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,3,3.0,6,6.0,6,0,0,0.0,0.0
E000131,Verified: HCC_183 -> MASS_HCC_183_Verified_Community_Mass_Direct_Interaction_Positive,HCC_183,MASS_HCC_183_Verified_Community_Mass_Direct_Interaction_Positive,Directed,0.6931471805599453,1.0,0.6931471805599453,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,1,1.0,2,2.0,2,0,0,0.0,0.0
E000132,Ambiguous: HCC_191 -> MASS_HCC_191_Ambiguous_Community_Mass_Association_Mixed,HCC_191,MASS_HCC_191_Ambiguous_Community_Mass_Association_Mixed,Directed,2.3557717444503807,9.546264743168768,2.3557717444503807,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,62,9.546264743168768,64,64.0,0,0,0,0.0,0.0
E000133,Ambiguous: HCC_191 -> MASS_HCC_191_Ambiguous_Community_Mass_Association_Negative,HCC_191,MASS_HCC_191_Ambiguous_Community_Mass_Association_Negative,Directed,3.629066591547581,36.67763157894737,3.629066591547581,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,126,36.67763157894737,126,126.0,0,0,0,0.0,0.0
E000134,Ambiguous: HCC_191 -> MASS_HCC_191_Ambiguous_Community_Mass_Association_Neutral,HCC_191,MASS_HCC_191_Ambiguous_Community_Mass_Association_Neutral,Directed,4.638552878462012,102.39461469473079,4.638552878462012,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,445,102.39461469473079,452,452.0,0,0,0,0.0,0.0
E000135,Ambiguous: HCC_191 -> MASS_HCC_191_Ambiguous_Community_Mass_Association_Positive,HCC_191,MASS_HCC_191_Ambiguous_Community_Mass_Association_Positive,Directed,3.3481848455246044,27.451043706035964,3.3481848455246044,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,113,27.451043706035964,114,114.0,0,0,0,0.0,0.0
E000136,Observed: HCC_191 -> MASS_HCC_191_Observed_Community_Mass_Temporal_Association_Negative,HCC_191,MASS_HCC_191_Observed_Community_Mass_Temporal_Association_Negative,Directed,0.6931471805599453,1.0,0.6931471805599453,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,1,1.0,1,1.0,0,1,9,0.0,0.0
E000137,Ambiguous: HCC_2 -> MASS_HCC_2_Ambiguous_Community_Mass_Association_Mixed,HCC_2,MASS_HCC_2_Ambiguous_Community_Mass_Association_Mixed,Directed,2.124021085496377,7.364705147793383,2.124021085496377,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,52,7.364705147793383,54,54.0,0,0,0,0.0,0.0
E000138,Ambiguous: HCC_2 -> MASS_HCC_2_Ambiguous_Community_Mass_Association_Negative,HCC_2,MASS_HCC_2_Ambiguous_Community_Mass_Association_Negative,Directed,3.381659510079879,28.41955266955267,3.381659510079879,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,134,28.41955266955267,136,136.0,0,0,0,0.0,0.0
E000139,Ambiguous: HCC_2 -> MASS_HCC_2_Ambiguous_Community_Mass_Association_Neutral,HCC_2,MASS_HCC_2_Ambiguous_Community_Mass_Association_Neutral,Directed,4.1336129061299385,61.40297222986852,4.1336129061299385,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,304,61.40297222986852,309,309.0,0,0,0,0.0,0.0
E000140,Ambiguous: HCC_2 -> MASS_HCC_2_Ambiguous_Community_Mass_Association_Positive,HCC_2,MASS_HCC_2_Ambiguous_Community_Mass_Association_Positive,Directed,3.324474588054562,26.784396553103647,3.324474588054562,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,129,26.784396553103647,132,132.0,0,0,0,0.0,0.0
E000141,Observed: HCC_2 -> MASS_HCC_2_Observed_Community_Mass_Temporal_Association_Neutral,HCC_2,MASS_HCC_2_Observed_Community_Mass_Temporal_Association_Neutral,Directed,1.3862943611198906,3.0,1.3862943611198906,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,3,3.0,3,3.0,0,6,25,0.0,0.0
E000142,Verified: HCC_2 -> MASS_HCC_2_Verified_Community_Mass_Direct_Interaction_Neutral,HCC_2,MASS_HCC_2_Verified_Community_Mass_Direct_Interaction_Neutral,Directed,0.6931471805599453,1.0,0.6931471805599453,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,1,1.0,2,2.0,2,0,0,0.0,0.0
E000143,Verified: HCC_2 -> MASS_HCC_2_Verified_Community_Mass_Direct_Interaction_Positive,HCC_2,MASS_HCC_2_Verified_Community_Mass_Direct_Interaction_Positive,Directed,0.6931471805599453,1.0,0.6931471805599453,3,1.0,Verified,Verified Community-Mass Direct Interaction,False,False,1,1.0,2,2.0,2,0,0,0.0,0.0
E000144,Ambiguous: HCC_20 -> MASS_HCC_20_Ambiguous_Community_Mass_Association_Mixed,HCC_20,MASS_HCC_20_Ambiguous_Community_Mass_Association_Mixed,Directed,4.014418465810129,54.39107423106649,4.014418465810129,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,264,54.39107423106649,285,285.0,0,0,0,0.0,0.0
E000145,Ambiguous: HCC_20 -> MASS_HCC_20_Ambiguous_Community_Mass_Association_Negative,HCC_20,MASS_HCC_20_Ambiguous_Community_Mass_Association_Negative,Directed,6.566478621233305,709.8622154591194,6.566478621233305,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,2237,709.8622154591194,2243,2243.0,0,0,0,0.0,0.0
E000146,Ambiguous: HCC_20 -> MASS_HCC_20_Ambiguous_Community_Mass_Association_Neutral,HCC_20,MASS_HCC_20_Ambiguous_Community_Mass_Association_Neutral,Directed,5.857033195340761,348.6851559946761,5.857033195340761,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,1226,348.6851559946761,1247,1247.0,0,0,0,0.0,0.0
E000147,Ambiguous: HCC_20 -> MASS_HCC_20_Ambiguous_Community_Mass_Association_Positive,HCC_20,MASS_HCC_20_Ambiguous_Community_Mass_Association_Positive,Directed,6.110936812828713,449.7607959277228,6.110936812828713,1,0.2,Ambiguous,Ambiguous Community-Mass Association,True,True,1402,449.7607959277228,1421,1421.0,0,0,0,0.0,0.0
E000148,Observed: HCC_20 -> MASS_HCC_20_Observed_Community_Mass_Temporal_Association_Negative,HCC_20,MASS_HCC_20_Observed_Community_Mass_Temporal_Association_Negative,Directed,2.6390573296152584,13.0,2.6390573296152584,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,13,13.0,13,13.0,0,14,35,0.0,0.0
E000149,Observed: HCC_20 -> MASS_HCC_20_Observed_Community_Mass_Temporal_Association_Neutral,HCC_20,MASS_HCC_20_Observed_Community_Mass_Temporal_Association_Neutral,Directed,1.9459101490553132,6.0,1.9459101490553132,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,6,6.0,6,6.0,0,6,18,0.0,0.0
E000150,Observed: HCC_20 -> MASS_HCC_20_Observed_Community_Mass_Temporal_Association_Positive,HCC_20,MASS_HCC_20_Observed_Community_Mass_Temporal_Association_Positive,Directed,2.1972245773362196,8.0,2.1972245773362196,2,0.65,Observed,Observed Community-Mass Temporal Association,False,False,8,8.0,8,8.0,0,8,24,0.0,0.0
E000151,Observed: HCC_20 -> MASS_HCC_20_Shared_Video_Context_Only_Mixed,HCC_20,MASS_HCC_20_Shared_Video_Context_Only_Mixed,Directed,2.9444389791664403,18.0,2.9444389791664403,2,0.65,Observed,Shared-Video Context Only,False,False,18,18.0,18,18.0,0,0,0,0.0,0.0
E000152,Observed: HCC_20 -> MASS_HCC_20_Shared_Video_Context_Only_Negative,HCC_20,MASS_HCC_20_Shared_Video_Context_Only_Negative,Directed,5.700443573390687,298.0,5.700443573390687,2,0.65,Observed,Shared-Video Context Only,False,False,298,298.0,298,298.0,0,0,0,0.0,0.0
