Source,Target,Type,Weight,community_hcc_id,mass_network_position,pair_is_lcn_edge,interaction_scope,co_conv_weight,co_reply_weight,co_temporal_weight,norm_co_conv,norm_co_reply,norm_co_temporal,final_weight,n_evidence,evidence_combination,co_hashtag,sentiment_attribute_status
beautyaddict_ct10959,MASS_d7d942c320bb,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_d9709483ef08,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_dd5669f355c8,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_e28b7e685858,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_e2b4d7e1705e,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_e38c5db66705,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_e4473a21d2ac,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_e63fe3e7cedc,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_e6ee225581c3,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_e88920779a99,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_e98dd09f77e4,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_ed816548feea,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_eee572c4ac67,Undirected,0.375,14,LCN Non-HCC,False,PRE_LCN_SINGLE_EVIDENCE,3.0,0.0,0.0,0.375,0.0,0.0,0.375,1,Co-conv only,9,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_ef0e78c81fc8,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_f07775789ffc,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_f1b9351e23d0,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_f20c46e7948a,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_f2102344fcd1,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_f690b0cbaab8,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_f74315665798,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_f820e00d1f1d,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_f8fd0c07d96e,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_fa52e67ff642,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_fe95dc9fa160,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
beautyaddict_ct10959,MASS_fffc320655f3,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_016219955ee0,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_01e1c4dd8193,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_02e60808446e,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_04b5e30460ec,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,3,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_07b8fb136e71,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_07bbb648ed62,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_088ba65132e5,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_0b3ff105dcc7,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_0e8142a9e5a6,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_105a79e962f9,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_1068b641596c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_109592930828,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_10da0800fae6,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_11bffe59aa89,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_130076a6cb71,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_13f932017959,Undirected,0.375,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,2.0,0.0,1.0,0.25,0.0,0.125,0.375,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_1449d7f001c3,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_152aedbbb34b,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_1533c17ce5bf,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_16f9b1e9122d,Undirected,0.375,14,LCN Non-HCC,False,PRE_LCN_SINGLE_EVIDENCE,3.0,0.0,0.0,0.375,0.0,0.0,0.375,1,Co-conv only,9,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_1785f5439085,Undirected,0.375,14,LCN Non-HCC,False,PRE_LCN_MULTI_EVIDENCE,2.0,0.0,1.0,0.25,0.0,0.125,0.375,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_17b04fd55d3c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_19cf04c93f48,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_1bccd21ccd26,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_1c3ab879590b,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_1e23f3db1800,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_1f46760acc2c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_205ef8272104,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_212041ddc00c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_22b5381a6e75,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_258f7a38a92f,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_25d323d764ab,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_25f43973b01e,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_2787bbcb79b7,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_2866bfc9c7c3,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_2b7794fb34b1,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_2bada2b40e14,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_2c3f3e63c04f,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_2db8092a33e5,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_2e9e72280d4b,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_30986724733f,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_30f814d57c71,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_3186988d7ae4,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_31a518dbc6c7,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_3358c136c40b,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_33f1e4562c5f,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_345c536c29e1,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_35b88f610758,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_37a40741f46d,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_381c045f5040,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_38556f576677,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_3b1175b6350d,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_3b9a8bea25df,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_3cb423f57eaf,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_3df65a3ec5ac,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_3e0fd02b3cca,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_414555996f70,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_43bc7fee3b23,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_44d2caa9bd12,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_4593c5d6b79c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_469e0ed93689,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_46e08a949d81,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_47ec5e68807c,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,4,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_47f3abd014e6,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_4815da3423d0,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_4a5131ecf3e3,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_4b55abdaa950,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_4b5816688205,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_4c7589de47f1,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
cantik_ct95823,MASS_4c7a6e5039fd,Undirected,0.25,14,Outside LCN,False,PRE_LCN_MULTI_EVIDENCE,1.0,0.0,1.0,0.125,0.0,0.125,0.25,2,Co-conv + Co-temporal,0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
