source,target,edge_type,is_ambiguous_association,weight,raw_account_count,fractional_account_weight,shared_video_count,verified_direct_interaction_count,temporal_mass_comment_count,temporal_pair_count,hcc_account_count,hcc_comment_count
IND_adilana.na,HCC_103,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_adilana.na,HCC_42,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_adilana.na,HCC_52,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_adiliarizqa,HCC_103,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_adiliarizqa,HCC_168,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_adiliarizqa,HCC_60,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_adiliarizqa,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_afikarrhnur,HCC_134,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_afikarrhnur,HCC_204,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,7.0
IND_afikarrhnur,HCC_3,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_afikarrhnur,HCC_45,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_afikarrhnur,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,10.0,10.0
IND_ansyashine,HCC_204,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_ansyashine,HCC_45,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_ansyashine,HCC_48,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_ansyashine,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,10.0,10.0
IND_asabelavvv,HCC_132,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_asabelavvv,HCC_17,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,7.0,7.0
IND_asabelavvv,HCC_180,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_asabelavvv,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,10.0,10.0
IND_cellynstore_,HCC_132,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_cellynstore_,HCC_17,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_cellynstore_,HCC_205,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_cellynstore_,HCC_52,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_daviena_dvn,HCC_1,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_daviena_dvn,HCC_52,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_daviena_dvn,HCC_60,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_deswitatata2,HCC_1,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_deswitatata2,HCC_14,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_deswitatata2,HCC_150,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_deswitatata2,HCC_18,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_deswitatata2,HCC_63,Observed Creator-Community Context,False,2.0,1,1.0,2.0,0,0,0,2.0,4.0
IND_dewihanijayanti,HCC_1,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_dewihanijayanti,HCC_134,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_dewihanijayanti,HCC_15,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_dewihanijayanti,HCC_182,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_dewihanijayanti,HCC_183,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,7.0,7.0
IND_dewihanijayanti,HCC_20,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_dewihanijayanti,HCC_45,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_dewihanijayanti,HCC_48,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_dewihanijayanti,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_dicannnns,HCC_150,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_dicannnns,HCC_16,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_dicannnns,HCC_99,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,11.0
IND_dr.okypratamaa_kedua,HCC_134,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_dr.okypratamaa_kedua,HCC_14,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_dr.okypratamaa_kedua,HCC_150,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_dr.okypratamaa_kedua,HCC_34,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_dr.okypratamaa_kedua,HCC_75,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_dww.srtk,HCC_191,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_dww.srtk,HCC_46,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,7.0,7.0
IND_dww.srtk,HCC_48,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_dww.srtk,HCC_5,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,8.0,8.0
IND_faniabsaa,HCC_14,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_faniabsaa,HCC_20,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_faniabsaa,HCC_42,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_faniabsaa,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,1.0,1.0
IND_fvajar_,HCC_17,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_fvajar_,HCC_18,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_fvajar_,HCC_180,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,7.0
IND_fvajar_,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,9.0,10.0
IND_fvajar_,HCC_87,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_glowupyuk34,HCC_46,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,7.0,7.0
IND_iketiaaa,HCC_34,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_iketiaaa,HCC_42,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_iketiaaa,HCC_46,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,7.0,7.0
IND_iketiaaa,HCC_74,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_irnaayu27,HCC_103,Observed Creator-Community Context,False,2.0,1,1.0,2.0,0,0,0,5.0,10.0
IND_irnaayu27,HCC_16,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_irnaayu27,HCC_168,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_irnaayu27,HCC_181,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_irnaayu27,HCC_52,Observed Creator-Community Context,False,2.0,1,1.0,2.0,0,0,0,5.0,10.0
IND_irnaayu27,HCC_60,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_irnaayu27,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_irnaayu27,HCC_75,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_janeabys,HCC_205,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_janeabys,HCC_5,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,8.0,8.0
IND_jesyjeyn,HCC_150,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_jesyjeyn,HCC_49,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_juliadoang08,HCC_134,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_juliadoang08,HCC_15,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_juliadoang08,HCC_16,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_juliadoang08,HCC_181,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_juliadoang08,HCC_183,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,7.0,7.0
IND_juliadoang08,HCC_87,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_lookatmeeh__,HCC_5,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,8.0,8.0
IND_maharajasp8,HCC_103,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_maharajasp8,HCC_50,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_maharajasp8,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_maharajasp8,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_maryame.official,HCC_114,Observed Creator-Community Context,False,2.0,1,1.0,2.0,0,0,0,6.0,22.0
IND_maryame.official,HCC_17,Observed Creator-Community Context,False,2.0,1,1.0,2.0,0,0,0,8.0,9.0
IND_maryame.official,HCC_2,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_maryame.official,HCC_20,Observed Creator-Community Context,False,2.0,1,1.0,2.0,0,0,0,3.0,6.0
IND_maryame.official,HCC_206,Observed Creator-Community Context,False,2.0,1,1.0,2.0,0,0,0,5.0,18.0
IND_maryame.official,HCC_34,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_maryame.official,HCC_45,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_maryame.official,HCC_50,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_maryame.official,HCC_52,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_maryame.official,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_maryame.official,HCC_74,Observed Creator-Community Context,False,2.0,1,1.0,2.0,0,0,0,3.0,6.0
IND_mayhapid2,HCC_1,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_mayhapid2,HCC_113,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,11.0
IND_mayhapid2,HCC_117,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_mayhapid2,HCC_132,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_mayhapid2,HCC_150,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_mayhapid2,HCC_17,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,7.0,7.0
IND_mayhapid2,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_mayhapid2,HCC_75,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_mayhapid2,HCC_87,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_mayhapid2,HCC_90,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_melvinahusyanti96,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_melvinahusyanti96,HCC_87,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_mimiaudmua,HCC_1,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_mimiaudmua,HCC_113,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_mimiaudmua,HCC_17,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_mimiaudmua,HCC_52,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_mputrizahro,HCC_150,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_mputrizahro,HCC_2,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_mputrizahro,HCC_3,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_nabellaolivia,HCC_1,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_nabellaolivia,HCC_181,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_nabellaolivia,HCC_49,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_namicwn_,HCC_14,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_namicwn_,HCC_15,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_namicwn_,HCC_17,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_namicwn_,HCC_18,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_namicwn_,HCC_191,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_namicwn_,HCC_49,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_nooraabeautycreator,HCC_114,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_nooraabeautycreator,HCC_2,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_nooraabeautycreator,HCC_20,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_nooraabeautycreator,HCC_49,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_nooraabeautycreator,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_notforsheil,HCC_206,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_notforsheil,HCC_50,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_notforsheil,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,1.0,1.0
IND_notforsheil,HCC_75,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_orinagista13,HCC_103,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_orinagista13,HCC_134,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_orinagista13,HCC_168,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_orinagista13,HCC_60,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_orinagista13,HCC_74,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_orinagista13,HCC_90,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_racunwithdivani,HCC_117,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_racunwithdivani,HCC_150,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_racunwithdivani,HCC_34,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_racunwithdivani,HCC_5,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,8.0,8.0
IND_racunwithdivani,HCC_99,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,11.0
IND_rikut02,HCC_113,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,11.0
IND_rikut02,HCC_150,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_rikut02,HCC_45,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_rikut02,HCC_48,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_skinby_sindy,HCC_180,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,7.0
IND_skinby_sindy,HCC_182,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_skinby_sindy,HCC_48,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_skinby_sindy,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,8.0,8.0
IND_skinby_sindy,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_skincarebyw,HCC_17,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_skincarebyw,HCC_204,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,7.0
IND_skincarebyw,HCC_34,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_skincarebyw,HCC_52,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_skincarebyw,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,9.0,9.0
IND_soufberry,HCC_134,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_soufberry,HCC_17,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_soufberry,HCC_5,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,8.0,8.0
IND_soufberry,HCC_99,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_susiyuliani30,HCC_182,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_susiyuliani30,HCC_20,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_susiyuliani30,HCC_87,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_theoriginote,HCC_117,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,6.0,6.0
IND_theoriginote,HCC_205,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_theoriginote,HCC_3,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_theoriginote,HCC_45,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_theoriginote,HCC_48,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,5.0
IND_theoriginote,HCC_5,Observed Creator-Community Context,False,3.0,1,1.0,3.0,0,0,0,8.0,24.0
IND_theoriginote,HCC_63,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
IND_thisisalulaa,HCC_20,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_tiarach18,HCC_183,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,7.0,7.0
IND_tiarach18,HCC_191,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,5.0,9.0
IND_vivianmarguerre,HCC_1,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_vivianmarguerre,HCC_54,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,10.0,11.0
IND_vivianmarguerre,HCC_90,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,4.0,4.0
IND_yulyadew123,HCC_14,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_yulyadew123,HCC_20,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,3.0,3.0
IND_yulyadew123,HCC_34,Observed Creator-Community Context,False,1.0,1,1.0,1.0,0,0,0,2.0,2.0
